arch,vehicle,run_dir,checkpoint_epoch,file,sample_index,sample_info,age_group,age_label,hic_true,hic_pred,signed_error,abs_error,squared_error,accuracy,hic_bucket
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,1,A_10_2,1,Adult,1123.25,1321.9261474609375,198.6761474609375,198.6761474609375,39472.21156992018,0.8497070749054018,1k-1.5k
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,2,A_10_3,1,Adult,1008.5800170898438,1307.4541015625,298.87408447265625,298.87408447265625,89325.71836936846,0.7714075896695107,1k-1.5k
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,3,A_13_0,1,Adult,317.42999267578125,359.8067932128906,42.376800537109375,42.376800537109375,1795.7932237619534,0.8822234562090776,<500
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,4,A_10_4,1,Adult,1150.1300048828125,1479.6778564453125,329.5478515625,329.5478515625,108601.78646945953,0.7772840553590593,1k-1.5k
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,5,A_10_5,1,Adult,1434.030029296875,1709.9229736328125,275.8929443359375,275.8929443359375,76116.91673435271,0.838651829006198,1k-1.5k
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,6,A_10_6,1,Adult,1964.969970703125,1965.3487548828125,0.3787841796875,0.3787841796875,0.1434774547815323,0.9998072687207569,1.5k-2k
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,7,A_10_7,1,Adult,7805.64013671875,2267.960205078125,-5537.6796875,5537.6796875,30665896.321350098,0.2905540308487121,>2k
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,8,A_10_9,1,Adult,1565.6199951171875,2385.3955078125,819.7755126953125,819.7755126953125,672031.8912148625,0.6563356013665514,1.5k-2k
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,9,A_11_1,1,Adult,373.70001220703125,285.034912109375,-88.66510009765625,88.66510009765625,7861.499975327402,0.7627372298598282,<500
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,10,A_11_2,1,Adult,415.29998779296875,477.26580810546875,61.9658203125,61.9658203125,3839.7628870010376,0.87016497042083,<500
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,11,A_11_3,1,Adult,345.94000244140625,434.1978454589844,88.25784301757812,88.25784301757812,7789.446854115464,0.7967335767770058,<500
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,12,A_11_4,1,Adult,447.44000244140625,454.4825439453125,7.04254150390625,7.04254150390625,49.597390834242105,0.9845042640300973,<500
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,13,A_11_5,1,Adult,575.2000122070312,510.34442138671875,-64.8555908203125,64.8555908203125,4206.247660651803,0.8872468890056819,500-1k
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,14,A_8__1,1,Adult,378.7799987792969,1289.257080078125,910.47705078125,910.47705078125,828968.4599993229,0.2937971058156562,<500
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,15,A_11_6,1,Adult,874.8200073242188,981.1724243164062,106.3524169921875,106.3524169921875,11310.836600080132,0.8916068018663648,500-1k
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,16,A_11_7,1,Adult,4341.2099609375,1714.8851318359375,-2626.32470703125,2626.32470703125,6897581.466762781,0.3950246929465724,>2k
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,17,A_11_9,1,Adult,7289.7099609375,2696.634521484375,-4593.0751953125,4593.0751953125,21096339.74979496,0.3699234312386239,>2k
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,18,A_12_1,1,Adult,300.5,291.3271179199219,-9.172882080078125,9.172882080078125,84.14176565501839,0.969474602062968,<500
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,19,A_12_2,1,Adult,330.75,287.38134765625,-43.36865234375,43.36865234375,1880.8400061130524,0.8688778462773998,<500
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,20,A_12_3,1,Adult,301.1400146484375,286.8416748046875,-14.29833984375,14.29833984375,204.44252228736877,0.9525192961804082,<500
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,21,A_12_4,1,Adult,321.9599914550781,295.8507995605469,-26.10919189453125,26.10919189453125,681.6899013854563,0.9189054771167922,<500
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,22,A_12_5,1,Adult,438.0299987792969,320.54681396484375,-117.48318481445312,117.48318481445312,13802.29871414695,0.7317919203208557,<500
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,23,A_12_6,1,Adult,764.780029296875,439.776123046875,-325.00390625,325.00390625,105627.53907775879,0.5750360969169099,500-1k
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,24,A_12_7,1,Adult,5054.25,1164.7955322265625,-3889.45458984375,3889.45458984375,15127857.006456614,0.2304586303064871,>2k
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,25,A_8__2,1,Adult,327.8399963378906,1229.3707275390625,901.53076171875,901.53076171875,812757.7143251896,0.26667301326928144,<500
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,26,A_12_9,1,Adult,12661.599609375,2193.67919921875,-10467.919921875,10467.919921875,109577347.4907875,0.17325450708411985,>2k
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,27,A_13_1,1,Adult,290.67999267578125,361.70989990234375,71.0299072265625,71.0299072265625,5045.247720614076,0.8036274173149822,<500
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,28,A_13_2,1,Adult,306.79998779296875,340.165771484375,33.36578369140625,33.36578369140625,1113.2755213417113,0.9019131656139047,<500
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,29,A_13_3,1,Adult,319.6300048828125,326.4140625,6.7840576171875,6.7840576171875,46.02343775331974,0.9792164051841746,<500
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,30,A_13_4,1,Adult,278.3599853515625,356.1710510253906,77.81106567382812,77.81106567382812,6054.5619412967935,0.7815345591680859,<500
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,31,A_13_5,1,Adult,377.6400146484375,534.1092529296875,156.46923828125,156.46923828125,24482.62252831459,0.7070463815727074,<500
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,32,A_13_6,1,Adult,836.97998046875,1140.0919189453125,303.1119384765625,303.1119384765625,91876.84724701941,0.7341337716374937,500-1k
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,33,A_13_7,1,Adult,5990.240234375,1788.0228271484375,-4202.21728515625,4202.21728515625,17658630.111665964,0.2984893355174416,>2k
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,34,A_13_8,1,Adult,9949.3603515625,2147.62451171875,-7801.73583984375,7801.73583984375,60867082.11470246,0.2158555360175969,>2k
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,35,A_14_6,1,Adult,878.510009765625,1983.9820556640625,1105.4720458984375,1105.4720458984375,1222068.444262877,0.4428013888823088,500-1k
E0,M6,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e0_fold4_M6_seed42,192,batch_5.feather,36,A_8__3,1,Adult,244.36000061035156,1198.6163330078125,954.25634765625,954.25634765625,910605.1770422459,0.20386840549482055,<500
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,0,A_15__8,1,Adult,258.9800109863281,9998.787109375,9739.806640625,9739.806640625,94863833.39676285,0.02590114262393935,<500
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,1,C_1_1,0,Child,2016.760009765625,1501.990478515625,-514.76953125,514.76953125,264987.6703033447,0.7447541954633347,>2k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,2,C_1_2,0,Child,1769.3599853515625,1532.5093994140625,-236.8505859375,236.8505859375,56098.20005893707,0.8661377063467166,1.5k-2k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,3,C_1_3,0,Child,1859.6500244140625,1478.656982421875,-380.9930419921875,380.9930419921875,145155.69804646075,0.7951264824077688,1.5k-2k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,4,C_1_4,0,Child,2206.75,1545.2005615234375,-661.5494384765625,661.5494384765625,437647.65954865515,0.7002155031260621,>2k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,5,C_2_1,0,Child,1836.0400390625,881.3011474609375,-954.7388916015625,954.7388916015625,911526.3511365801,0.4800010504732449,1.5k-2k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,6,C_2_2,0,Child,1425.9100341796875,773.12841796875,-652.7816162109375,652.7816162109375,426123.8384629637,0.5421999982022172,1k-1.5k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,7,C_2_3,0,Child,1347.1300048828125,1061.9102783203125,-285.2197265625,285.2197265625,81350.29242038727,0.7882760197392297,1k-1.5k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,8,C_2_4,0,Child,1373.5699462890625,964.299560546875,-409.2703857421875,409.2703857421875,167502.24864555895,0.7020389192061879,1k-1.5k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,9,C_2_5,0,Child,1600.239990234375,1305.0146484375,-295.225341796875,295.225341796875,87158.00243908167,0.8155118334759053,1.5k-2k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,10,A_9_0,1,Adult,970.6199951171875,435.9757080078125,-534.644287109375,534.644287109375,285844.5137386918,0.4491723951711659,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,11,C_3_1,0,Child,1241.9200439453125,563.89990234375,-678.0201416015625,678.0201416015625,459711.31241740286,0.4540549168949407,1k-1.5k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,12,C_3_2,0,Child,1154.3399658203125,548.708740234375,-605.6312255859375,605.6312255859375,366789.1814047247,0.4753441416579944,1k-1.5k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,13,C_3_3,0,Child,1128.43994140625,620.2843017578125,-508.1556396484375,508.1556396484375,258222.15410651267,0.54968304381784,1k-1.5k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,14,C_3_4,0,Child,1136.530029296875,736.9879150390625,-399.5421142578125,399.5421142578125,159633.9010656029,0.6484544147900844,1k-1.5k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,15,C_3_5,0,Child,1138.2900390625,792.5438842773438,-345.74615478515625,345.74615478515625,119540.40354872122,0.6962582971648297,1k-1.5k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,16,C_3_6,0,Child,1328.1300048828125,1244.457275390625,-83.6727294921875,83.6727294921875,7001.125660672784,0.9369995940272652,1k-1.5k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,17,C_4_1,0,Child,832.6500244140625,434.37994384765625,-398.27008056640625,398.27008056640625,158619.05707437173,0.5216836979658174,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,18,C_4_2,0,Child,813.72998046875,400.86126708984375,-412.86871337890625,412.86871337890625,170460.57448715344,0.49262197130665775,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,19,C_4_3,0,Child,910.219970703125,564.7891845703125,-345.4307861328125,345.4307861328125,119322.42800833285,0.6204974651721004,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,20,C_4_4,0,Child,1085.18994140625,646.5966186523438,-438.59332275390625,438.59332275390625,192364.10276431218,0.595837276020498,1k-1.5k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,21,A_10_0,1,Adult,934.260009765625,491.3477783203125,-442.9122314453125,442.9122314453125,196171.24476386607,0.5259218774049587,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,22,C_4_5,0,Child,1160.1500244140625,737.258544921875,-422.8914794921875,422.8914794921875,178837.20342709124,0.6354855229126335,1k-1.5k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,23,C_4_6,0,Child,1103.9100341796875,818.9805908203125,-284.929443359375,284.929443359375,81184.78769308329,0.7418907025597378,1k-1.5k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,24,C_5_1,0,Child,629.3900146484375,413.39666748046875,-215.99334716796875,215.99334716796875,46653.126020822674,0.6568211408809567,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,25,C_5_2,0,Child,729.5900268554688,430.53717041015625,-299.0528564453125,299.0528564453125,89432.61094810069,0.5901083547780531,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,26,C_5_3,0,Child,815.989990234375,493.01983642578125,-322.97015380859375,322.97015380859375,104309.7202511467,0.6041983876348437,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,27,C_5_4,0,Child,893.760009765625,557.9149780273438,-335.84503173828125,335.84503173828125,112791.88534328714,0.6242335436037785,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,28,C_5_5,0,Child,985.760009765625,534.61181640625,-451.148193359375,451.148193359375,203534.692371428,0.542334656620286,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,29,C_5_6,0,Child,1057.6199951171875,777.0484619140625,-280.571533203125,280.571533203125,78720.38524395227,0.7347142314834575,1k-1.5k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,30,C_6_1,0,Child,568.489990234375,422.8885498046875,-145.6014404296875,145.6014404296875,21199.779455199838,0.7438803797237319,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,31,C_6_2,0,Child,630.1199951171875,473.77728271484375,-156.34271240234375,156.34271240234375,24443.04372132197,0.7518842226657675,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,32,A_11_0,1,Adult,2463.449951171875,889.2456665039062,-1574.204345703125,1574.204345703125,2478119.322030604,0.3609757389553978,>2k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,33,C_6_3,0,Child,692.1900024414062,510.54083251953125,-181.649169921875,181.649169921875,32996.42093330622,0.7375732540470323,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,34,C_6_4,0,Child,836.1400146484375,478.6006164550781,-357.5393981933594,357.5393981933594,127834.4212604696,0.572392910362399,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,35,C_6_5,0,Child,937.4099731445312,495.96173095703125,-441.4482421875,441.4482421875,194876.55053043365,0.5290766528686837,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,36,C_6_6,0,Child,746.4099731445312,594.3472290039062,-152.062744140625,152.062744140625,23123.078155577183,0.7962745011297159,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_0.feather,37,C_6_7,0,Child,1452.8900146484375,938.3687744140625,-514.521240234375,514.521240234375,264732.10665231943,0.6458635994143879,1k-1.5k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,0,C_7_1,0,Child,608.7899780273438,414.50927734375,-194.28070068359375,194.28070068359375,37744.990658108145,0.6808740161703719,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,1,C_7_2,0,Child,642.239990234375,440.88104248046875,-201.35894775390625,201.35894775390625,40545.42584056035,0.6864739804190275,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,2,C_7_3,0,Child,750.5700073242188,452.00982666015625,-298.5601806640625,298.5601806640625,89138.18147815764,0.6022220742227241,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,3,C_7_4,0,Child,799.8099975585938,515.3179321289062,-284.4920654296875,284.4920654296875,80935.7352924496,0.6443004384815211,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,4,C_7_5,0,Child,884.5599975585938,574.6085815429688,-309.951416015625,309.951416015625,96069.88029009104,0.6495981992503639,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,5,A_12_0,1,Adult,1345.6800537109375,366.88134765625,-978.7987060546875,978.7987060546875,958046.9069743305,0.27263638681758967,1k-1.5k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,6,C_7_6,0,Child,648.0700073242188,608.8077392578125,-39.26226806640625,39.26226806640625,1541.525693718344,0.9394166253295472,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,7,C_7_7,0,Child,1109.4000244140625,767.5724487304688,-341.82757568359375,341.82757568359375,116846.09149772301,0.6918806849097264,1k-1.5k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,8,A_8_1,1,Adult,750.8800048828125,409.96038818359375,-340.91961669921875,340.91961669921875,116226.18505034223,0.5459732387568037,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,9,A_8_2,1,Adult,781.8400268554688,450.72894287109375,-331.111083984375,331.111083984375,109634.54993730783,0.5764976560280607,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,10,A_8_3,1,Adult,878.27001953125,497.87384033203125,-380.39617919921875,380.39617919921875,144701.25314936414,0.5668801499085171,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,11,A_8_4,1,Adult,983.52001953125,541.4027099609375,-442.1173095703125,442.1173095703125,195467.71542169154,0.5504745192873374,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,12,C_8_5,0,Child,882.1500244140625,626.8033447265625,-255.3466796875,255.3466796875,65201.926827430725,0.7105405286848967,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,13,C_8_6,0,Child,780.469970703125,656.6173095703125,-123.8526611328125,123.8526611328125,15339.481669679284,0.8413101518547424,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,14,C_8_7,0,Child,792.969970703125,859.2943115234375,66.3243408203125,66.3243408203125,4398.918185248971,0.9228153382014987,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,15,A_9_1,1,Adult,978.77001953125,423.60247802734375,-555.1675415039062,555.1675415039062,308210.99913949147,0.4327906143163379,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,16,A_13_0,1,Adult,399.3299865722656,161.35960388183594,-237.9703826904297,237.9703826904297,56629.90303782956,0.4040758503184312,<500
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,17,A_9_2,1,Adult,954.9199829101562,431.3516540527344,-523.568359375,523.568359375,274123.82693862915,0.45171497274376143,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,18,A_9_3,1,Adult,955.47998046875,435.4335021972656,-520.0465087890625,520.0465087890625,270448.37130369246,0.4557222663981362,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,19,A_9_4,1,Adult,1018.8099975585938,541.8001098632812,-477.0098876953125,477.0098876953125,227538.43295909464,0.5317970094145266,1k-1.5k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,20,A_9_5,1,Adult,1191.3800048828125,647.4986572265625,-543.88134765625,543.88134765625,295806.9203283787,0.5434862550763158,1k-1.5k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,21,A_9_6,1,Adult,952.7100219726562,619.923828125,-332.78619384765625,332.78619384765625,110746.65081560984,0.6506951893309594,500-1k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,22,A_10_1,1,Adult,1074.72998046875,495.157958984375,-579.572021484375,579.572021484375,335903.72808748484,0.4607277809151736,1k-1.5k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,23,A_10_2,1,Adult,1204.760009765625,547.0440063476562,-657.7160034179688,657.7160034179688,432590.3411521055,0.4540688617761131,1k-1.5k
E2,CY02C,/data1/user/yikun/project/PT-HICNET/experiments/pt_hicnet_loco_e2_fold3_CY02C_seed42_seed42_film-none,107,batch_1.feather,24,A_10_3,1,Adult,1428.219970703125,553.4429321289062,-874.7770385742188,874.7770385742188,765234.8672166802,0.3875053867622657,1k-1.5k
