vehicle,group,file,sample_index,sample_info,thickness_mean,thickness_std,thickness_min,thickness_max,mat_00_mean,mat_00_std,mat_01_mean,mat_01_std,mat_02_mean,mat_02_std,mat_03_mean,mat_03_std,mat_04_mean,mat_04_std,mat_05_mean,mat_05_std,mat_06_mean,mat_06_std,mat_07_mean,mat_07_std,mat_08_mean,mat_08_std,mat_09_mean,mat_09_std,mat_10_mean,mat_10_std,mat_11_mean,mat_11_std,mat_12_mean,mat_12_std,mat_13_mean,mat_13_std,mat_14_mean,mat_14_std
JX65,normal,batch_0.feather,22,A_9__6,1.233971075984829,0.8780848141992323,0.0,5.4637837409973145,0.27971195116843056,0.8617150991083914,0.3344678107068999,0.876130205543658,0.2794442324802064,0.4078774914994471,0.23909452395194777,0.6631960694960206,0.18718479013456626,0.6611715846427989,0.1739624040512396,0.6618304650263922,0.16578316065858636,0.6584737428523195,0.15943203772163195,0.6528467857838318,0.10614655698074896,0.5982970264946434,-0.13977859392641714,0.08092823480359544,-0.14270215175733555,0.08262090009629972,0.2949466465244737,0.7564277778050975,-0.14265309173296306,0.08259249559559437,-0.1425005771076049,0.08250419352397363,-0.14207658064583054,0.08225871040492655
JX65,normal,batch_0.feather,23,A_9__7,1.2263275986634574,0.8442757245831058,0.0,5.4637837409973145,0.322037684953178,0.845690778783349,0.376411787372814,0.861534059316666,0.2609379957067885,0.39401206840856046,0.24243282691239837,0.6338301989366335,0.21610001419699515,0.6467330216470667,0.20945137721504875,0.6524540660218207,0.2050897901035661,0.6523431497521803,0.20131507613035138,0.6491249132384256,0.14778885658631855,0.5953852286958625,-0.13883036104087182,0.08146528640918047,-0.14173408598035672,0.08316918447639308,0.291843733860548,0.7273932279651321,-0.1416853587703814,0.0831405914792436,-0.14153387877685938,0.08305170342217216,-0.14111275863095799,0.08280459124123436
JX65,normal,batch_0.feather,24,A_10__1,465344.94134065445,4623679.777397168,0.0,46406468.0,0.1253016812232774,0.8698684436632902,0.18931635311009073,0.8779591360433763,0.292870489604823,0.4589147532660861,0.18914102008961087,0.741953396579894,0.10852274534614369,0.6986557027250719,0.0892301265899865,0.6894668483064706,0.08019842902480312,0.6853341716126852,0.07597641759476396,0.6833764923327191,0.04364794741654462,0.6633289701122036,-0.13698086157795136,0.08247136571303502,-0.1398459030646542,0.08419630656619168,0.22059390489953226,0.7856933177375173,-0.13979782499905913,0.08416736045147101,-0.13964836302353087,0.08407737464542366,-0.13923285304443905,0.08382721068056259
JX65,normal,batch_0.feather,25,A_10__2,461420.5514909207,4604338.639056989,0.0,46406468.0,0.11918147828479099,0.8611394478191013,0.18150005503211336,0.8693032940566101,0.288194068982833,0.45541940272499226,0.18410051105000338,0.7351267689684736,0.10308799081437123,0.6908493431348036,0.08358154565754486,0.6812535955867103,0.0743873471514854,0.6768044686150116,0.0700216501460188,0.67462104615745,0.037801789948549255,0.6535836954625251,-0.13393109325671415,0.08401520384874804,-0.1367323469071855,0.08577243505437467,0.21637895310084723,0.7807072643159767,-0.1366853392609155,0.08574294707747268,-0.13653920493563668,0.08565127676530997,-0.13613294595085745,0.08539642980938168
JX65,normal,batch_0.feather,26,A_10__3,445242.20665971236,4523695.614977167,0.0,46406468.0,0.12325904056472903,0.8527777956466177,0.18339434893715026,0.8614286864740966,0.28213171829728795,0.4485828797440199,0.18229685790848973,0.7234898648729149,0.10390835675435137,0.6818342396984749,0.08477792865394962,0.6725856728910977,0.07548262807841757,0.6678177919573228,0.07079169416074312,0.6650642852609547,0.03793081995322,0.641395359211224,-0.13116175399403857,0.08529849773048362,-0.13390508515966848,0.08708256984051874,0.21723141011735325,0.7742309565522967,-0.1338590495066623,0.08705263144822853,-0.1337159368510703,0.0869595609138964,-0.13331807822299696,0.0867008212870626
JX65,normal,batch_0.feather,27,A_10__4,415247.3177903147,4370088.557002982,0.0,46406468.0,0.13599689652235022,0.8589435571803888,0.19626371882487123,0.8660874899401032,0.2877781674241777,0.45007400158909583,0.18852397382415742,0.7201661326324856,0.11494609296582955,0.6884529722318923,0.0963996737509193,0.6808288533564718,0.08666758217453825,0.6755500975867001,0.0805588497825356,0.6706630748724148,0.04343900080935266,0.6392769683049263,-0.1321577157598613,0.08484961928979141,-0.13492187809668824,0.08662430282291537,0.22730789655123929,0.7791435634794922,-0.13487549287722034,0.0865945219797236,-0.13473129351205917,0.08650194122373368,-0.13433041379003352,0.08624456319927012
JX65,normal,batch_0.feather,28,A_10__5,1.3032483148493819,0.9843573703084368,0.0,5.4637837409973145,0.14821567565525304,0.8586860808356962,0.2060163259524884,0.8670510747504003,0.2884127904783417,0.4414396041764783,0.1955622000114796,0.7141791034648309,0.12933743542019893,0.69582600112465,0.11143410629033179,0.6901200307561094,0.10097449001059058,0.6840088062148428,0.09271345882272475,0.6760115129763934,0.050370757130322984,0.6343240201286109,-0.13189954510609397,0.08496732497927889,-0.1346583076401662,0.08674447040141735,0.2394910147331306,0.7836744203339404,-0.1346120130344197,0.086714648245441,-0.13446809536332505,0.08662193905890532,-0.134067998761523,0.08636420399270645
JX65,normal,batch_1.feather,0,A_10__6,1.3094742352076358,0.9478430778086235,0.0,5.4637837409973145,0.18069140109078896,0.8375461665483143,0.23489580236119537,0.8480893923730078,0.26664686479751876,0.42413875570650894,0.19192762993862902,0.6772235357910265,0.14817602780780467,0.6742198276588693,0.13566791148717464,0.6729613532954405,0.12794698653333234,0.6690912932974855,0.12129533655450377,0.6624667088866378,0.07904074298421376,0.6185407828228795,-0.12678452967596,0.08710903334193965,-0.12943630842234363,0.08893097395111371,0.23405023787908746,0.7523241403002795,-0.12939180910423465,0.08890040009017439,-0.12925347250703778,0.08880535405192688,-0.1288688915030349,0.08854112244899333
JX65,normal,batch_1.feather,1,A_10__7,1.2956725328579022,0.9096398269454903,0.0,5.4637837409973145,0.21851379020536058,0.8293531293367027,0.2715270237290601,0.8416532861878993,0.2548003599247523,0.4109283313901196,0.1906143282991453,0.6472036961310219,0.16726001296888493,0.6578479282971686,0.16034499249305015,0.6616349774359378,0.15595237432512862,0.6609815300739001,0.15175256371266208,0.6569886744532781,0.10889129650511029,0.6117163121140152,-0.12627746041311486,0.08730216088252914,-0.12891863348467683,0.08912814087659163,0.2275436049062361,0.723330919706871,-0.128874312139673,0.08909749923091378,-0.1287365288137352,0.08900224246818939,-0.1283534859248849,0.08873742504313253
JX65,normal,batch_1.feather,2,A_10__8,1.2719607719819281,0.861484263649102,0.0,5.4637837409973145,0.25912787939335635,0.8243485020641301,0.3114715208332482,0.8384827613729845,0.2471844942192985,0.39861447132918415,0.1855514652612202,0.6141609164306467,0.18541742967157165,0.6407896133263133,0.18519231765912922,0.6507195296379636,0.18493200945643395,0.6540871926896057,0.183919056802932,0.6534852937368867,0.14064660070616783,0.6068556852975472,-0.12732783415017718,0.08689834508682592,-0.1299909764537805,0.08871587901770668,0.21463664333799265,0.6895313001982057,-0.12994628644459358,0.08868537910491296,-0.1298073570393278,0.08859056295193336,-0.12942112800633665,0.08832697043882135
JX65,normal,batch_1.feather,3,C_1__4,1.8053783607523965,0.946929783566917,0.0,11.338859558105469,-0.32587490985236317,0.8873291193488022,-0.2816242125499475,0.9007548420539615,0.4212892739332184,0.4994515030439824,-0.1979693756108682,0.6293582790865732,-0.24156746773844767,0.6097130154472314,-0.2603050400820596,0.6137573661688486,-0.27084588650041896,0.615769811987456,-0.27625815642366747,0.617995355155797,-0.29724740144150447,0.57287742907087,-0.1623522349733959,0.0627868987205795,-0.16574793480547065,0.06410012647792311,-0.16701835061419026,0.6940776240697475,-0.16569095179840937,0.0640780892926106,-0.16551380671776803,0.06400958151852879,-0.16502133665310192,0.063819127299756
JX65,normal,batch_1.feather,4,A_11__1,513790.5799930419,4855838.136692076,0.0,46406468.0,0.008989723341031665,0.8309316078345581,0.08049837189659023,0.8329731876398904,0.27818139674673703,0.479611164681783,0.1583079634378935,0.7856222775306335,0.08345041358498212,0.7328186872495598,0.0645279832849626,0.7201036998642538,0.056631344962948575,0.7163331146165304,0.05307832831448895,0.7147813355827662,0.036933723148828215,0.7174828918672549,-0.12652683225147374,0.08720760448965721,-0.12917322109299278,0.08903160677687773,0.16457227990819423,0.7876269918441108,-0.12912881222250938,0.08900099831899845,-0.12899075680303113,0.08890584472820091,-0.128606957483785,0.08864131412519786
JX65,normal,batch_1.feather,5,A_11__2,497902.4210195989,4780996.199389847,0.0,46406468.0,0.0057420066726594785,0.8162401974476408,0.07414157567669237,0.8186064779874,0.2710514392114907,0.47447266104260866,0.15051129578233247,0.7719069668563242,0.07707928927085222,0.7192976040709095,0.05845205903592344,0.7065519247680108,0.05059770840149946,0.7026238052166144,0.047005718043447546,0.7009418685805674,0.03096868616083394,0.7026379341578421,-0.12201659982307696,0.08879410073224235,-0.1245686542964721,0.09065128559323292,0.15771547962892907,0.7759710108700306,-0.12452582844458006,0.09062012030088125,-0.12439269421074099,0.09052323565905653,-0.12402257597482602,0.09025389266827454
JX65,normal,batch_1.feather,6,A_11__3,475684.1189556495,4674236.097102159,0.0,46406468.0,0.01225579182872045,0.8111575051890982,0.0780382389548833,0.8141727929876665,0.2683875401994577,0.4688132221982253,0.14469843921528117,0.7571964210471422,0.07280391342499112,0.7063824414670404,0.05467175279975907,0.694237261649662,0.04692128706513231,0.6903328872889474,0.0433408440920327,0.6886025436803126,0.026342743423577685,0.6877055665698806,-0.12004730722286647,0.08940665568739256,-0.12255817269413338,0.09127665252332463,0.15399657164675565,0.7658904939187158,-0.12251603803207413,0.0912452722341033,-0.12238505252440768,0.09114771922387352,-0.122020907829013,0.09087651814360351
JX65,normal,batch_1.feather,7,A_11__4,228621.95719798154,3249185.6433860036,0.0,46406468.0,0.021389009803044153,0.8195889709068879,0.08662996294328802,0.8212319032643114,0.27601232163566286,0.4700648580902291,0.14665435855973574,0.7522661051669997,0.0774309936920091,0.7093522932721767,0.059429329356786534,0.6984751572062513,0.05107826946190215,0.6939283450840918,0.04620248974227934,0.690327382288254,0.024946657615387148,0.6814324458323883,-0.12099475556729772,0.08911790632558089,-0.12352543752082379,0.09098186378566993,0.16108132873038628,0.7717573126230569,-0.1234829703197286,0.09095058484278586,-0.12335095103625116,0.09085334689157694,-0.12298393240476604,0.0905830216872538
JX65,normal,batch_1.feather,8,A_11__5,1.3950943227123282,1.062475624291895,0.0,5.0,0.047992414229070746,0.8232541664844188,0.10907412953542771,0.8266475078949502,0.2779009297056634,0.4586058007000713,0.15693431476131647,0.7389368166924037,0.09800793362458478,0.7143020645039945,0.08119948395657613,0.7064623994985659,0.07205129923413887,0.7009763196005309,0.06459955152321957,0.6936049421940162,0.035669388006774064,0.6699266105434933,-0.12094241867245512,0.08913414399441903,-0.12347200596667417,0.09099844107562341,0.17981489183777347,0.7760725438594841,-0.12342955713498208,0.09096715643356136,-0.1232975949571149,0.09086990076522367,-0.12293073508139926,0.09059952630641127
JX65,normal,batch_1.feather,9,A_11__6,1.3712974368935475,1.0052341830963882,0.0,5.4637837409973145,0.09822559423984432,0.80446563638962,0.1545002349993437,0.8102468054750726,0.2511592852489038,0.4363243415022872,0.15965684115869683,0.6939793087654521,0.12100820394195327,0.6834813928460068,0.1095184088038753,0.6802803151745982,0.10311302250244835,0.677146252072532,0.09748743608617931,0.6714756569431377,0.0670521674435281,0.6435406154999926,-0.11566065183530125,0.09060254268379023,-0.11807976763052973,0.09249755225377614,0.18273023855724693,0.738153245571599,-0.11803917261352043,0.09246575222753704,-0.11791297345463755,0.09236689436621678,-0.11756213499098483,0.09209206575010906
JX65,normal,batch_1.feather,10,A_11__7,1.3385479763922963,0.9508556670553548,0.0,5.4637837409973145,0.1408542562330522,0.7949969859430578,0.19422967850895767,0.8031260653718055,0.23580215552765413,0.41957243003193967,0.15535970462182755,0.6537433864575616,0.1370951355295209,0.6579814779750346,0.13139831224480134,0.6603756390674776,0.128402397816377,0.6606567625503565,0.12538865161423376,0.6578633846321125,0.09390125518154059,0.6265197272495266,-0.1137165885998916,0.09105996020750966,-0.11609504308113752,0.09296453695474853,0.17442698597552891,0.700450077854565,-0.11605513039886226,0.09293257638237006,-0.11593105243799472,0.09283321942558288,-0.11558611098553752,0.0925570033051083
JX65,normal,batch_1.feather,11,A_11__8,1.3073597100224037,0.8894543732723584,0.0,5.4637837409973145,0.18120463661082983,0.7878295273972492,0.23191556779302597,0.7985841361445094,0.22551793476224025,0.40425640933420587,0.14672907410865432,0.6111867276325079,0.15120734822407927,0.6339757544545496,0.15196156029722596,0.6429444743433764,0.15278033824569967,0.6471302117198864,0.15264034125006212,0.6474818937039373,0.12010521306710077,0.6119710082678463,-0.11283534687413899,0.091252910780853,-0.1151953696264922,0.09316152321155532,0.1603751100451247,0.6601541505304404,-0.11515576624580118,0.09312949491661114,-0.11503264982166023,0.09302992742842547,-0.11469038147789008,0.09275312602263486
JX65,normal,batch_1.feather,12,A_12__7,1.3893974827945068,0.9846008965116801,0.0,5.4637837409973145,0.08096968455631587,0.740397301628595,0.13510880734612213,0.7436930886876899,0.20081020785062112,0.4184147862921032,0.13861922450299435,0.6587820013392212,0.12659743848139976,0.6543620967104532,0.12235930098236407,0.654576849973343,0.12085738818908745,0.6555482177161578,0.1189831419587933,0.6537185632591636,0.09862625149678972,0.6382873542421249,-0.0988536504553443,0.09315259229648548,-0.10092123717077323,0.09510093776933119,0.13968718447206988,0.6703530029344666,-0.10088654113925354,0.09506824271696088,-0.10077868036428807,0.09496660245632266,-0.10047882330571295,0.09468403866435748
JX65,normal,batch_1.feather,13,A_12__8,1.3231538842542976,0.914605725045883,0.0,5.4637837409973145,0.1350275215285337,0.7299095745600516,0.18493554775072366,0.7366149194005078,0.1837284640363537,0.39435651787390963,0.13520405684923648,0.6051892556890864,0.14437332604423592,0.6191613709704405,0.14624925929475066,0.6257852256556243,0.14821929883101517,0.6302719624469125,0.14894886506846117,0.6312226182626577,0.12602335067398387,0.6093724801493536,-0.09658153534242836,0.0932598671303941,-0.09860159933106113,0.09521045632432071,0.13431863537347982,0.6224012726161738,-0.09856770077517549,0.09517772362027568,-0.09846231914079574,0.0950759663103826,-0.09816935418738176,0.09479307711698935
JX65,normal,batch_1.feather,14,C_1__5,2.00201850186432,1.3142086482190918,0.0,20.0,-0.4750480018349729,0.8183315217527964,-0.43453493900047696,0.8306561790339482,0.39797641949910306,0.4832667378321082,-0.2912155292365562,0.5733241964383655,-0.31963296576341177,0.5508268365977526,-0.3396038933701251,0.5550659545360634,-0.35163498551854816,0.5579013178817224,-0.3580643068033094,0.5608409643979859,-0.3732324453775941,0.5205922432512738,-0.1662250247996147,0.05824498381076531,-0.16970172648401816,0.059463214540908506,-0.258608941348012,0.6279067452089339,-0.16964338419040287,0.05944277149420442,-0.16946201344778533,0.059379219474957716,-0.16895779588203638,0.05920254244342296
JX65,normal,batch_1.feather,15,A_13__8,1.3465422892035854,0.9515255472916312,0.0,5.0,0.08167357744029975,0.643160907002179,0.12876892836018716,0.6458522311951032,0.1300072474830343,0.3684187807375266,0.12630655723491657,0.5964586841921752,0.13507450053235925,0.5954605742763082,0.13598286536282794,0.5964865717505959,0.13773817285276788,0.5993821077689673,0.1385546185828595,0.5999647349731975,0.1265995382665722,0.5952502601176284,-0.07601384352400392,0.09169875305833278,-0.07760372121020954,0.09361669056262709,0.11769208255751669,0.5873772679944627,-0.07757704158129657,0.09358450578432104,-0.07749410167940285,0.0934844518305879,-0.07726352559622224,0.09320629803212607
JX65,normal,batch_1.feather,16,A_8_1,370526.0167468494,4130069.2708777315,0.0,46406468.0,0.46099067528536414,0.9032854919518447,0.5262003097105324,0.9197752099946922,0.3068032085655272,0.4059989547265341,0.38307625732596534,0.6961923556547129,0.27382581743880563,0.6675999079023124,0.24918747188786594,0.6624052000956732,0.23562525204802146,0.6566833418720591,0.2288481106376802,0.6532332592358296,0.15761470830416818,0.6002265819916217,-0.1748461381704582,0.045398872530477946,-0.17850315590182253,0.04634841870613434,0.4746154771305966,0.8000672820660574,-0.17844178773693317,0.04633248443658802,-0.17825101036173344,0.0462829490117234,-0.17772064199947757,0.04614523864577435
JX65,normal,batch_1.feather,17,A_8_2,0.923005165278994,0.7401741550783815,0.0,4.760000228881836,0.4634480659232665,0.9085341521685822,0.5293615560814858,0.9245315246054405,0.3110451094204943,0.4062850873358573,0.3892974005863806,0.7014575279472711,0.27683106070739466,0.6724675917002851,0.2512379621108621,0.6669410090248458,0.23709648148795967,0.6609273382497486,0.2299482812430107,0.6572567603310665,0.15752131408241915,0.6033824869981201,-0.17678333098129762,0.041730439017786725,-0.18048086632736277,0.0426032575828565,0.4838214882032324,0.8068081173158658,-0.18041881823914718,0.04258861087410863,-0.18022592716236058,0.042543078134834586,-0.17968968262926555,0.04241649538711
JX65,normal,batch_1.feather,18,A_8_3,0.9313269788516565,0.7604249955920486,0.0,3.0,0.47533137922004864,0.9025480453662207,0.5412489923967903,0.9187101212453005,0.3060735110168499,0.40361697106595507,0.39863526438063046,0.6982291352578276,0.2879194229742215,0.671454712847247,0.262458756706957,0.6659916503751815,0.24814456889792513,0.6596976010846923,0.24059466563789283,0.65543914327676,0.16718110433211913,0.6013602291873794,-0.17671259762029604,0.04187161625095607,-0.1804086535333117,0.04274738762727333,0.4955337825879568,0.8051445968781537,-0.18034663027136114,0.04273269136759766,-0.1801538163728588,0.04268700458761926,-0.17961778639833065,0.04255999360089049
JX65,normal,batch_1.feather,19,A_8_4,0.9612958561410373,0.7842302329406936,0.0,3.0,0.5114442838158619,0.8745536597065997,0.5769413301460709,0.8910793787118548,0.2819957732615997,0.39060278506083684,0.42864925537923954,0.6813478124650234,0.32166174152710375,0.6593569927727891,0.2962852491334488,0.6536487716201155,0.28147178349464197,0.6464567244559927,0.2728303858768394,0.6405407476701294,0.19608252302458595,0.5862478696722395,-0.17388211546024848,0.04708842950764149,-0.17751897004599484,0.04807331383766795,0.5313022438815993,0.7904977361051192,-0.17745794023747558,0.04805678656096028,-0.17726821472263837,0.0480054076338899,-0.17674077057221438,0.04786257226158396
JX65,normal,batch_1.feather,20,A_8_5,1.0433779037537891,0.8088690619422813,0.0,3.0,0.4647314353708951,0.8622331639990599,0.5275434762313138,0.876978912340817,0.26736449843268933,0.38833125101017474,0.39283740984982457,0.6708841263177056,0.30146221261871425,0.654579299124714,0.27935229455176,0.6501608647487079,0.26599889007728444,0.6432539689192713,0.2570050990449661,0.6359134874990943,0.18387065999602528,0.578880454490992,-0.16188220507228382,0.06329984979639268,-0.16526807393124915,0.06462380625047179,0.48304784771871784,0.7764978311024985,-0.16521125589707647,0.06460158902758684,-0.16503462367346322,0.06453252156451479,-0.16454357937084985,0.064340511389034
JX65,normal,batch_1.feather,21,A_8_6,1.0659607642812414,0.7903132292002568,0.0,5.4637837409973145,0.461148061347491,0.8293438611500998,0.5220906329142097,0.84351435729994,0.238639236646632,0.3753622643607235,0.3592716872801387,0.6344462517193813,0.30606169868684246,0.6299718333646532,0.2938403299252362,0.6310160679718914,0.28618305761993845,0.6280443686218629,0.28069400443694587,0.6233422524353049,0.21420102707085142,0.5703982190411502,-0.15124938529800774,0.07315666297508802,-0.15441286199632367,0.07468678092030413,0.4295647838621299,0.7341748623293386,-0.1543597759098164,0.0746611041155596,-0.1541947453233267,0.07458128172835524,-0.15373595401336648,0.07435937245461606
JX65,normal,batch_1.feather,22,A_9_1,484909.19131917885,4718870.191143642,0.0,46406468.0,0.24431537201540351,0.9237544951718591,0.30793019906983576,0.9364975646014809,0.32862244757144327,0.44640557216872906,0.24366459312120511,0.7340795913214863,0.14868229345629294,0.6984177610457478,0.12661445630044096,0.6917094553437678,0.11526460587649019,0.6867857721678821,0.10969558468408375,0.6840876226311466,0.05976234591726571,0.6426890512511104,-0.1582493554291041,0.06702124769499673,-0.16155924093665255,0.06842303954332613,0.302600444042053,0.8145946683712927,-0.1615036979739127,0.06839951617001003,-0.1613310296097628,0.06832638823106228,-0.160851004987285,0.0681230897782208
JX65,normal,batch_1.feather,23,A_9_2,1.1022907444073002,0.9198100760059748,0.0,4.760000228881836,0.23320638115512593,0.9417577027832355,0.2982243328048281,0.9541156125807141,0.34804917695656334,0.4507564446809959,0.2380951525533166,0.7465805298846998,0.13760448109171244,0.7099108637774113,0.11410840862040413,0.7028112803712172,0.10208448920003528,0.6975967611811296,0.09614976214463485,0.6947099910766048,0.044649655517586116,0.6509875046244504,-0.16316918329736374,0.061876738653422504,-0.16658197012110795,0.06317092983650363,0.2987608194915193,0.8293136195864775,-0.16652470037840597,0.06314921210261189,-0.16634666391258132,0.06308169741849218,-0.16585171576318794,0.06289400402770112
JX65,normal,batch_1.feather,24,A_9_3,1.1354339428695073,0.9399686684398046,0.0,4.760000228881836,0.23054913525997017,0.952249666626588,0.2958815746882401,0.9647859353694412,0.3602847562752483,0.45117268142281863,0.23739586203113797,0.753288661818298,0.13773074957818657,0.720670650699504,0.11381339140777286,0.7139229601834399,0.10114069006229183,0.7082164767440967,0.09437487636384347,0.7043912086562619,0.04144532036382488,0.6575388070848749,-0.16622864584355754,0.05824045088758989,-0.1697054232643887,0.05945858680873796,0.30251707506414793,0.8421944732974724,-0.16964707969984558,0.05943814535300344,-0.16946570500625,0.059374598279750015,-0.16896147645663165,0.05919793499809422
JX65,normal,batch_1.feather,25,C_2__1,1.3091660623937353,0.966052635228103,0.0,5.331613063812256,0.15457139168747444,0.9420329750588476,0.20767688096163495,0.9599473087796967,0.374161150992946,0.5006069996377724,0.14119070299648884,0.7124734705116048,0.07912415470906313,0.7145198852216883,0.0657380850546856,0.7201740813026575,0.05789288670790975,0.7199309839296654,0.05134457201305982,0.7155374059079949,0.0024129271316296642,0.6556592233987184,-0.157685765538636,0.06756271502594834,-0.16098386320663466,0.06897583200641333,0.1714190612998776,0.7811354925997731,-0.16092851805482553,0.06895211858685069,-0.16075646463248175,0.06887839984435762,-0.16027814957162376,0.06867345893526715
JX65,normal,batch_1.feather,26,A_9_4,1.1989341018789716,0.9509325830021407,0.0,4.760000228881836,0.24252621206444872,0.9517963695993797,0.30735911099528,0.964141473330111,0.36033907011143423,0.4472342629813747,0.24572718684186537,0.7502768958344171,0.15166708344017216,0.7263152694329414,0.128343340178316,0.7207884045520251,0.11529484204829585,0.7146469608536277,0.10721163824121721,0.7089738125988345,0.05102999868205583,0.6570846141433709,-0.1663536886066937,0.058083563366624805,-0.1698330813761208,0.05929841788589342,0.31425037961910873,0.8445355322852957,-0.16977469392359143,0.05927803149512614,-0.16959318279386754,0.05921465560433781,-0.16908857494662108,0.059038468216382686
JX65,normal,batch_1.feather,27,A_9_5,1.2259425582306314,0.934217672905137,0.0,4.760000228881836,0.2456205076650502,0.9271742007351513,0.3081420464222132,0.93724192378138,0.3402467362575094,0.44117808166334727,0.24622779364395628,0.7287346264283597,0.16519071355133186,0.7160117247970572,0.1442839501851281,0.7123140204506113,0.1316873247217309,0.7059246100173101,0.12224390119634648,0.6978170969492546,0.0642664462533723,0.6402708034336222,-0.15705138035460117,0.0681614789727609,-0.1603362094546417,0.06958711948047899,0.31252914645659025,0.825001631161708,-0.16028108696176566,0.06956319590448029,-0.1601097257270878,0.06948882384119302,-0.15963333497427923,0.06928206667543485
JX65,normal,batch_1.feather,28,A_9_6,1.2280011260743795,0.8850557042595677,0.0,5.4637837409973145,0.2713177116064924,0.8905922739846034,0.32957433030263356,0.9027555316692395,0.3061718275822088,0.42176230885207017,0.23475975319072043,0.6826359518786144,0.17977037267073365,0.6819413167133214,0.16574645198045454,0.6829721602872667,0.15714653627754255,0.6797505580062148,0.15051460712313758,0.6741829862291827,0.09569982848175738,0.6184293868002256,-0.14741554726793385,0.07603555672146403,-0.1504988368154104,0.0776258885529664,0.29179875987971804,0.7773114742364087,-0.15044709634400708,0.077599201303055,-0.15028624891857528,0.07751623770955901,-0.14983908695552794,0.0772855957627966
JX65,normal,batch_2.feather,0,A_9_7,1.2072427614245997,0.8436910545873485,0.0,5.4637837409973145,0.3236168775268816,0.8579870504665219,0.3802548711318684,0.8717170703076093,0.2709781277295211,0.401774137093262,0.24428921525189726,0.6420171064304719,0.21718137481556996,0.655520373440114,0.21035346515191153,0.6613847675410315,0.2058846930372202,0.661317031159159,0.20202070920689072,0.6581053565370838,0.14747147330024193,0.6040616527500822,-0.14219807279622834,0.07949024819910834,-0.1451722355602619,0.08115283709110203,0.2944477042494085,0.7363199762796467,-0.14512232633796154,0.08112493730041842,-0.14496717178110152,0.08103820423864619,-0.14453583620930094,0.08079708302659411
JX65,normal,batch_2.feather,1,A_10_1,448449.62016588345,4539801.733183409,0.0,46406468.0,0.10079660060921893,0.8913007838925552,0.16664536528790955,0.8993627482558143,0.3199183033895305,0.46961047444738696,0.17295168743829942,0.7573306862521937,0.08964150240808133,0.7148720887111496,0.06959368767670668,0.7059908106167525,0.060231994914621834,0.7019992727803193,0.05584147909792611,0.7001365551001454,0.02369050320381676,0.6789255521787556,-0.14285278317252068,0.07908391116486664,-0.1458406396187829,0.08073800126040627,0.20369112316201796,0.8019287380089644,-0.1457905006037359,0.08071024408744733,-0.14563463168207255,0.0806239543864128,-0.14520131014893672,0.08038406573410026
JX65,normal,batch_2.feather,2,A_10_2,1.231111310068464,1.048469802438017,0.0,4.760000228881836,0.08227349424006762,0.9114446910827113,0.1501435365714814,0.9193099102047174,0.34354437685567596,0.4770674937240769,0.16499616096291259,0.7742988000099965,0.07599257814860101,0.7305339877569283,0.0543536985266484,0.721129853374571,0.04419625443223068,0.7167642049572646,0.03934136886947674,0.7146469143243072,0.0062174743598470755,0.6915835902606695,-0.1487272923140668,0.07508500632231617,-0.15183801784007245,0.0766554567900984,0.19737176747549884,0.8216823208102239,-0.15178581696738644,0.07662910316802109,-0.1516235382762747,0.07654717673499487,-0.1511723973401766,0.07631941813395185
JX65,normal,batch_2.feather,3,A_10_3,1.2596629895860545,1.0575553990629065,0.0,4.760000228881836,0.0769458008731038,0.9238005039233292,0.14520131621889482,0.9319045567025529,0.3582921575744362,0.4775287912708396,0.16048759728432233,0.7796122628111143,0.07065711366247343,0.7384256054514993,0.04846679061881026,0.7293355780284291,0.03775858980879433,0.7246246991325999,0.03232735567616961,0.7219104445783008,-0.002137346715900196,0.6956577965641543,-0.15228363461258435,0.07232561496362633,-0.15546874329043175,0.07383835101330946,0.19615821580145246,0.8327344111292205,-0.15541529419915273,0.0738129658929074,-0.15524913512694638,0.07373405027531435,-0.15478720658375428,0.07351466185552238
JX65,normal,batch_2.feather,4,A_10_4,1.2838813915275964,1.0511943028175443,0.0,4.760000228881836,0.08076749916439695,0.9257097348781431,0.14901631808044472,0.9310985090346743,0.3639748075281037,0.4800779664307355,0.1587703755521138,0.772126735127235,0.07583672297470886,0.7415350844776987,0.05469168459156538,0.7342456146660308,0.043750729183378065,0.7291231135859217,0.03694362151668446,0.72431340647193,-0.0010362271884804587,0.6905560664392303,-0.15115714172264388,0.07322961567453012,-0.1543186890881519,0.07476125947168352,0.19719168616728353,0.8329663321732981,-0.15426563537764676,0.07473555706168014,-0.154100705439575,0.07465565507465295,-0.15364219393604633,0.07443352451038124
