vehicle,file,sample_index,sample_info,n_nodes,n_hard_only_material_nodes,hard_only_material_frac,n_hard_only_vectors_in_sample,hard_only_material_ids_in_sample,hard_only_min_dist_to_hic,hard_only_mean_dist_to_hic,hard_only_median_dist_to_hic,hard_only_top32_nearest_frac,hard_only_nodes_within_60,hard_only_nodes_within_150,hard_only_nodes_within_400,hard_only_frac_within_60,hard_only_frac_within_150,hard_only_frac_within_400
EP32,batch_5.feather,9,A_9__4,69784,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,10,A_9__5,70378,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,11,A_9__6,71861,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,12,C_6_0,46541,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,13,A_9__7,66215,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,14,A_10__1,76179,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,15,A_10__2,72032,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,16,A_10__3,70835,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,17,A_10__4,68834,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,18,A_10__5,69905,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,19,A_10__6,69693,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,20,A_10__7,61435,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,21,C_7_0,57874,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,22,A_11__1,66858,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,23,A_11__2,66072,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,24,A_11__3,67331,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,25,A_11__4,67391,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,26,A_11__5,68785,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,27,A_11__6,69834,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,28,A_11__7,59714,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,29,A_11__8,46586,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,30,A_12__1,57787,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,31,A_12__2,56479,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,32,A_8_0,69121,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,0,C_7_4,26618,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,1,C_7_5,31657,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,2,C_7_6,37954,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,3,C_7_7,36807,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,4,C_8_7,42829,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,5,A_11_0,34475,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,6,A_10_0,38054,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,7,A_9_0,37490,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,8,A_8_0,32837,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,9,A_8__1,32741,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,10,C_1__2,57935,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,11,A_8__2,31253,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,12,A_8__3,30664,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,13,A_8__4,31737,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,14,A_8__5,38330,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,15,A_8__6,44489,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,16,A_9__1,37020,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,17,A_9__2,36801,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,18,A_9__3,36590,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,19,A_9__4,38344,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,20,A_9__5,45454,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,21,C_1__3,57326,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,22,A_9__6,50714,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,23,A_9__7,47713,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,24,A_10__1,38095,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,25,A_10__2,38419,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,26,A_10__3,39815,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,27,A_10__4,42691,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_0.feather,28,A_10__5,48317,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,0,A_10__6,52021,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,1,A_10__7,48835,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,2,A_10__8,42528,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,3,C_1__4,58146,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,4,A_11__1,34503,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,5,A_11__2,35604,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,6,A_11__3,37267,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,7,A_11__4,39582,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,8,A_11__5,45994,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,9,A_11__6,49069,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,10,A_11__7,46911,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,11,A_11__8,41738,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,12,A_12__7,42591,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,13,A_12__8,38018,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,14,C_1__5,64077,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,15,A_13__8,32353,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,16,A_8_1,32188,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,17,A_8_2,31091,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,18,A_8_3,31302,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,19,A_8_4,32111,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,20,A_8_5,38425,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,21,A_8_6,44453,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,22,A_9_1,36558,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,23,A_9_2,35800,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,24,A_9_3,35689,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,25,C_2__1,56806,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,26,A_9_4,37768,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,27,A_9_5,44175,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_1.feather,28,A_9_6,49292,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,0,A_9_7,46835,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,1,A_10_1,37978,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,2,A_10_2,36626,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,3,A_10_3,36832,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,4,A_10_4,40455,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,5,A_10_5,46476,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,6,A_10_6,50382,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,7,C_2__2,57506,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,8,A_10_7,47662,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,9,A_10_8,41700,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,10,A_11_1,34156,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,11,A_11_2,33267,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,12,A_11_3,33737,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,13,A_11_4,36394,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,14,A_11_5,43234,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,15,A_11_6,46941,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,16,A_11_7,45435,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,17,A_11_8,40684,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,18,C_2__3,56772,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,19,A_12_7,40929,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,20,A_12_8,36777,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,21,A_13_8,30954,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,22,C_2__4,55707,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,23,C_2__5,60405,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,24,C_2__6,66538,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,25,C_7_0,27388,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,26,C_2__7,69185,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,27,C_3__1,51155,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_2.feather,28,C_3__2,49944,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,0,C_3__3,51459,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,1,C_3__4,52494,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,2,C_3__5,55699,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,3,C_3__6,60055,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,4,C_3__7,60283,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,5,C_4__1,41245,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,6,C_4__2,39287,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,7,C_6_0,26935,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,8,C_4__3,37653,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,9,C_4__4,41329,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,10,C_4__5,47523,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,11,C_4__6,49612,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,12,C_4__7,49470,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,13,C_5__1,31730,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,14,C_5__2,29554,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,15,C_5__3,27649,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,16,C_5__4,28089,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,17,C_5__5,33994,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,18,C_5_0,32590,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,19,C_5__6,41288,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,20,C_5__7,43270,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,21,C_6__1,26638,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,22,C_6__2,24855,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,23,C_6__3,23278,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,24,C_6__4,22815,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,25,C_6__5,28848,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,26,C_6__6,35376,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,27,C_6__7,38458,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_3.feather,28,C_7__1,26931,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,0,C_4_0,42995,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,1,C_7__2,26189,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,2,C_7__3,24845,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,3,C_7__4,25079,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,4,C_7__5,30787,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,5,C_7__6,37830,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,6,C_7__7,36885,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,7,C_8__7,42485,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,8,C_1_1,56210,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,9,C_1_2,57366,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,10,C_1_3,56894,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,11,C_3_0,51652,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,12,C_1_4,57643,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,13,C_1_5,63658,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,14,C_2_1,56739,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,15,C_2_2,57611,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,16,C_2_3,57802,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,17,C_2_4,56726,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,18,C_2_5,61264,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,19,C_2_6,66954,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,20,C_2_7,68988,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,21,C_3_1,51413,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,22,C_2_0,56570,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,23,C_3_2,50991,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,24,C_3_3,52447,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,25,C_3_4,53752,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,26,C_3_5,57292,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,27,C_3_6,61089,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_4.feather,28,C_3_7,60459,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,0,C_4_1,41908,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,1,C_4_2,40614,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,2,C_4_3,38928,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,3,C_4_4,42889,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,4,C_1_0,55802,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,5,C_4_5,49158,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,6,C_4_6,50828,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,7,C_4_7,50010,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,8,C_5_1,32508,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,9,C_5_2,31256,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,10,C_5_3,29183,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,11,C_5_4,29808,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,12,C_5_5,35620,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,13,C_5_6,42525,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,14,C_5_7,43824,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,15,C_0_0,50898,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,16,C_6_1,27086,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,17,C_6_2,26054,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,18,C_6_3,24995,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,19,C_6_4,24477,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,20,C_6_5,30596,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,21,C_6_6,36331,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,22,C_6_7,38268,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,23,C_7_1,26735,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,24,C_7_2,26045,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,25,C_7_3,25977,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
JX65,batch_5.feather,26,C_1__1,56616,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,0,A_15__8,13004,5076,0.39034143340510613,1,1000028,23.079708929403825,203.82477866906618,215.4100071300009,0.0,130,1156,5076,0.0256107171000788,0.22773837667454688,1.0
CY02C,batch_0.feather,1,C_1_1,58783,6046,0.10285286562441522,2,1000003;1000026;1000027,71.6101146341566,259.8875369373384,263.97447278337904,0.0,0,44,6046,0.0,0.007277538868673503,1.0
CY02C,batch_0.feather,2,C_1_2,57469,6094,0.1060397779672519,2,1000003;1000026;1000027,162.95836833184796,257.13644065598936,260.16360750930073,0.0,0,0,6094,0.0,0.0,1.0
CY02C,batch_0.feather,3,C_1_3,51934,5081,0.0978357145607887,2,1000003;1000026;1000027,185.6677216103416,252.70843634901348,255.79407801665744,0.0,0,0,5081,0.0,0.0,1.0
CY02C,batch_0.feather,4,C_1_4,44609,3457,0.07749557264229191,1,1000026;1000027,175.5421986292057,254.7468535892009,259.1115327435924,0.0,0,0,3457,0.0,0.0,1.0
CY02C,batch_0.feather,5,C_2_1,55431,5157,0.09303458353628836,2,1000003;1000026;1000027,109.34387524764216,260.153412586874,264.91084639365533,0.0,0,38,5157,0.0,0.00736862516967229,1.0
CY02C,batch_0.feather,6,C_2_2,54105,5188,0.09588762591257739,2,1000003;1000026;1000027,181.81777647800374,257.7483663017427,261.218046031965,0.0,0,0,5188,0.0,0.0,1.0
CY02C,batch_0.feather,7,C_2_3,49903,4259,0.08534557040658879,2,1000003;1000026;1000027,180.484934349485,253.32540567790886,257.01034884272184,0.0,0,0,4259,0.0,0.0,1.0
CY02C,batch_0.feather,8,C_2_4,43966,2793,0.06352636127917027,1,1000026;1000027,170.71508529032067,255.11800755694054,260.33615064788586,0.0,0,0,2793,0.0,0.0,1.0
CY02C,batch_0.feather,9,C_2_5,37051,1464,0.03951310355995789,1,1000026;1000027,190.54671043742337,264.21870012482975,269.20119913328926,0.0,0,0,1464,0.0,0.0,1.0
CY02C,batch_0.feather,10,A_9_0,46216,1494,0.032326467024407134,1,1000028,203.93039856195676,260.8653217405428,263.6846965558173,0.0,0,0,1494,0.0,0.0,1.0
CY02C,batch_0.feather,11,C_3_1,44366,2855,0.06435107965559211,2,1000003;1000026;1000027,181.58310792132409,270.6757664511,275.1012743224732,0.0,0,0,2855,0.0,0.0,1.0
CY02C,batch_0.feather,12,C_3_2,44346,3063,0.06907049113787038,2,1000003;1000026;1000027,219.49941198887794,270.35536244514094,273.90317302992787,0.0,0,0,3063,0.0,0.0,1.0
CY02C,batch_0.feather,13,C_3_3,42492,2601,0.061211522168878846,1,1000026;1000027,212.3181064030741,265.90850932618787,269.3478295652062,0.0,0,0,2601,0.0,0.0,1.0
CY02C,batch_0.feather,14,C_3_4,38458,1647,0.04282593998647875,1,1000026;1000027,203.63453805494626,265.863290927835,270.4358485589058,0.0,0,0,1647,0.0,0.0,1.0
