vehicle,file,sample_info,age_label,hic_bucket,hic_true,E0_pred,E3_pred,E0_accuracy,E3_accuracy,E3_minus_E0_accuracy,E0_abs_error,E3_abs_error,E3_minus_E0_abs_error,sample_index,n_nodes,n_hard_only_material_nodes,hard_only_material_frac,n_hard_only_vectors_in_sample,hard_only_material_ids_in_sample,hard_only_min_dist_to_hic,hard_only_mean_dist_to_hic,hard_only_median_dist_to_hic,hard_only_top32_nearest_frac,hard_only_nodes_within_60,hard_only_nodes_within_150,hard_only_nodes_within_400,hard_only_frac_within_60,hard_only_frac_within_150,hard_only_frac_within_400
CY02C,batch_3.feather,C_2_7,Child,500-1k,579.2000122070312,1495.6109619140625,1801.5194091796875,0.38726649306299477,0.32150639579884793,-0.06576009726414683,916.4109497070312,1222.3193359375,305.90838623046875,4,31597,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,C_7__5,Child,500-1k,976.3099975585938,624.8582153320312,560.9713134765625,0.6400202977482365,0.5745831906662366,-0.0654371070819999,351.4517822265625,415.33868408203125,63.88690185546875,24,29576,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,A_8__4,Adult,500-1k,931.2999877929688,656.062255859375,595.8088989257812,0.704458568086248,0.6397604496245647,-0.06469811846168327,275.23773193359375,335.4910888671875,60.25335693359375,30,40056,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_5.feather,A_9__5,Adult,1k-1.5k,1159.719970703125,972.987548828125,899.3544311523438,0.8389849044663892,0.775492751588192,-0.0634921528781972,186.732421875,260.36553955078125,73.63311767578125,1,55847,443,0.007932386699375078,1,1000028,257.4469679742254,283.0372305251071,284.5150042646811,0.0,0,0,443,0.0,0.0,1.0
M6,batch_1.feather,C_1_5,Child,1k-1.5k,1166.8599853515625,1600.7628173828125,1752.735595703125,0.728939960799024,0.6657364568918146,-0.06320350390720941,433.90283203125,585.8756103515625,151.9727783203125,30,94825,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,A_9__4,Adult,1.5k-2k,1556.06005859375,1659.0909423828125,1776.379150390625,0.9378991945787565,0.8759729353114581,-0.061926259267298334,103.0308837890625,220.319091796875,117.2882080078125,24,35525,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,C_4_2,Child,500-1k,813.72998046875,771.900390625,721.8319091796875,0.9485952455387547,0.8870656440160598,-0.06152960152269493,41.82958984375,91.8980712890625,50.0684814453125,18,28753,413,0.0143637185684972,1,1000026;1000027,278.59792991104405,291.6044738486133,292.341147986184,0.0,0,0,413,0.0,0.0,1.0
CY02C,batch_3.feather,C_4__8,Child,<500,397.19000244140625,1754.33203125,2404.724609375,0.2264052615846042,0.16517068145472089,-0.06123458012988331,1357.14208984375,2007.53466796875,650.392578125,22,27929,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_3.feather,C_4_8,Child,1k-1.5k,1331.5799560546875,1326.4312744140625,1245.9326171875,0.9961334040684422,0.9356799128150364,-0.06045349125340582,5.148681640625,85.6473388671875,80.4986572265625,22,85839,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_4.feather,A_11_0,Adult,<500,421.1499938964844,284.83087158203125,259.4281311035156,0.6763169315206986,0.6159993704458683,-0.06031756107483033,136.31912231445312,161.72186279296875,25.402740478515625,22,24628,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_4.feather,A_8_2,Adult,500-1k,551.6199951171875,1167.6251220703125,1336.3824462890625,0.4724290225437354,0.41277105715430124,-0.05965796538943419,616.005126953125,784.762451171875,168.75732421875,29,31297,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_4.feather,A_12__6,Adult,500-1k,839.219970703125,329.85931396484375,281.669677734375,0.3930546525108038,0.3356327155779947,-0.057421936932809114,509.36065673828125,557.55029296875,48.18963623046875,12,25599,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_3.feather,C_1_6,Child,>2k,2148.969970703125,1510.1719970703125,1388.642822265625,0.7027422521759096,0.6461899613289025,-0.05655229084700708,638.7979736328125,760.3271484375,121.5291748046875,17,104662,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,A_8__4,Adult,<500,302.79998779296875,1160.9300537109375,1471.346923828125,0.26082535017942055,0.20579781891625462,-0.055027531263165924,858.1300659179688,1168.546875,310.41680908203125,10,32258,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,C_5_4,Child,500-1k,893.760009765625,663.3948974609375,614.5339965820312,0.7422517121065897,0.6875827849393077,-0.054668927167282,230.3651123046875,279.22601318359375,48.86090087890625,27,22900,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_7__5,Child,<500,452.0,842.392333984375,937.1216430664062,0.5365670861012178,0.4823279916158872,-0.05423909448533065,390.392333984375,485.12164306640625,94.72930908203125,20,34785,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_1__3,Child,1k-1.5k,1111.5899658203125,1629.1715087890625,1768.3323974609375,0.6823038334659681,0.6286091729226873,-0.05369466054328087,517.58154296875,656.742431640625,139.160888671875,14,76003,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_4.feather,A_9_0,Adult,>2k,2128.77001953125,1778.2861328125,1666.223388671875,0.8353585011517939,0.782716485756772,-0.05264201539502189,350.48388671875,462.546630859375,112.062744140625,0,39509,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,C_8__7,Child,500-1k,877.5599975585938,846.815673828125,961.7184448242188,0.9649661290213767,0.9124915948960433,-0.05247453412533343,30.74432373046875,84.158447265625,53.41412353515625,34,34158,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,A_11_6,Adult,1.5k-2k,1538.4200439453125,1507.3197021484375,1434.6007080078125,0.9797842325837633,0.9325156114897899,-0.04726862109397345,31.100341796875,103.8193359375,72.718994140625,34,49125,3604,0.07336386768447838,1,1000028,103.03021604374179,217.591697749829,222.59902932506043,0.0,0,489,3604,0.0,0.13568257491675917,1.0
CY02C,batch_3.feather,C_1__5,Child,1.5k-2k,1521.9599609375,1081.3045654296875,1011.5791625976562,0.7104684703818511,0.6646555681888909,-0.04581290219296019,440.6553955078125,510.38079833984375,69.72540283203125,15,36327,1257,0.03460236187959369,1,1000026;1000027,200.62684025157117,265.6373819957848,270.5664680720897,0.0,0,0,1257,0.0,0.0,1.0
CY02C,batch_2.feather,A_15_8,Adult,<500,259.05999755859375,3554.48193359375,9244.2861328125,0.07288263167416688,0.02802379695269956,-0.04485883472146732,3295.421875,8985.2265625,5689.8046875,16,13186,5076,0.3849537388138935,1,1000028,23.079708929403825,203.8256543170047,215.4100071300009,0.0,130,1156,5076,0.0256107171000788,0.22773837667454688,1.0
M6,batch_3.feather,A_10__3,Adult,500-1k,914.1400146484375,1420.0208740234375,547.4906616210938,0.6437511105441325,0.5989133533681372,-0.04483775717599525,505.880859375,366.64935302734375,-139.23150634765625,9,32469,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,C_4_8,Child,<500,402.0299987792969,1604.2808837890625,1948.7847900390625,0.2505982604678081,0.20629779174910245,-0.04430046871870563,1202.2508544921875,1546.7547607421875,344.50390625,9,32085,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,C_3_2,Child,1k-1.5k,1154.3399658203125,782.3866577148438,731.716796875,0.6777783676222747,0.6338832740275241,-0.043895093594750634,371.95330810546875,422.6231689453125,50.66986083984375,12,44346,3063,0.06907049113787038,2,1000003;1000026;1000027,219.49941198887794,270.35536244514094,273.90317302992787,0.0,0,0,3063,0.0,0.0,1.0
CY02C,batch_0.feather,C_6_6,Child,500-1k,746.4099731445312,683.2203369140625,651.0221557617188,0.9153419186452469,0.8722045245711876,-0.043137394074059365,63.18963623046875,95.3878173828125,32.19818115234375,36,25145,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_5.feather,A_8__3,Adult,<500,244.36000061035156,1198.6163330078125,1495.688720703125,0.20386840549482055,0.16337624080997123,-0.04049216468484931,954.25634765625,1251.3287353515625,297.0723876953125,36,33343,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_5.feather,A_13__5,Adult,500-1k,700.489990234375,290.8302001953125,263.2820129394531,0.4151810935913651,0.3758540687374595,-0.0393270248539056,409.6597900390625,437.2079772949219,27.548187255859375,28,37625,8411,0.22354817275747507,1,1000028,1.696217041764126,181.61416869580702,185.77317686204518,1.0,448,2826,8411,0.053263583402686956,0.33598858637498513,1.0
M6,batch_1.feather,C_1_2,Child,1k-1.5k,1140.97998046875,1711.351318359375,1818.09375,0.6667128883639017,0.6275693871500025,-0.0391435012138992,570.371337890625,677.11376953125,106.742431640625,27,73487,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,A_9__3,Adult,1.5k-2k,1891.280029296875,1784.3896484375,1712.26220703125,0.9434825201960633,0.9053456815000691,-0.03813683869599416,106.890380859375,179.017822265625,72.12744140625,13,36785,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,A_15__8,Adult,<500,258.9800109863281,3573.32275390625,7056.85302734375,0.07247596391991708,0.03669907960146508,-0.035776884318451996,3314.3427734375,6797.873046875,3483.5302734375,0,13004,5076,0.39034143340510613,1,1000028,23.079708929403825,203.82477866906618,215.4100071300009,0.0,130,1156,5076,0.0256107171000788,0.22773837667454688,1.0
M6,batch_5.feather,A_13_7,Adult,>2k,5990.240234375,1788.0228271484375,1587.3782958984375,0.2984893355174416,0.2649940960279465,-0.03349523948949512,4202.21728515625,4402.86181640625,200.64453125,33,21022,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_3.feather,C_7_8,Child,500-1k,809.1699829101562,1038.1260986328125,1083.283203125,0.7794525000149923,0.7469607029592115,-0.03249179705578087,228.95611572265625,274.11322021484375,45.1571044921875,26,47809,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_5.feather,A_8__2,Adult,<500,327.8399963378906,1229.3707275390625,1399.46826171875,0.26667301326928144,0.2342604011149603,-0.032412612154321147,901.53076171875,1071.6282958984375,170.0975341796875,25,35391,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_1_3,Child,1k-1.5k,1100.800048828125,1683.7889404296875,1765.08837890625,0.653763676905498,0.6236515190872447,-0.03011215781825327,582.9888916015625,664.288330078125,81.2994384765625,28,71701,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,A_10_6,Adult,1k-1.5k,1258.3199462890625,1304.405517578125,1176.2669677734375,0.9646692913606889,0.9347916412216073,-0.029877650139081613,46.0855712890625,82.052978515625,35.9674072265625,28,49806,1734,0.03481508252017829,1,1000028,191.29369221042796,255.74499311447047,259.15967755662484,0.0,0,0,1734,0.0,0.0,1.0
M6,batch_0.feather,C_1_0,Child,1k-1.5k,1236.260009765625,1610.5533447265625,1674.5576171875,0.7675995419918956,0.7382606588610449,-0.029338883130850757,374.2933349609375,438.297607421875,64.0042724609375,4,73746,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,C_4__3,Child,500-1k,907.6699829101562,635.6981201171875,609.6286010742188,0.7003626120575486,0.6716412490800211,-0.028721362977527476,271.97186279296875,298.0413818359375,26.06951904296875,1,30772,533,0.017320941115299623,1,1000026;1000027,270.32545208642404,288.6347449141406,289.33763760515535,0.0,0,0,533,0.0,0.0,1.0
M6,batch_0.feather,C_1__2,Child,1k-1.5k,1141.0799560546875,1598.42138671875,1657.3037109375,0.7138793096338031,0.6885158999669432,-0.025363409666859904,457.3414306640625,516.2237548828125,58.88232421875,13,77851,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_5.feather,A_8__1,Adult,<500,378.7799987792969,1289.257080078125,1410.070068359375,0.2937971058156562,0.2686249479928396,-0.02517215782281662,910.47705078125,1031.2900390625,120.81298828125,14,37440,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,C_5__2,Child,500-1k,738.0700073242188,852.0397338867188,623.2747192382812,0.8662389533847108,0.844465583282386,-0.02177337010232483,113.9697265625,114.7952880859375,0.8255615234375,6,18649,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_1_4,Child,1k-1.5k,1151.2099609375,1594.707763671875,1641.709716796875,0.7218939966071247,0.7012262576989648,-0.02066773890815987,443.497802734375,490.499755859375,47.001953125,29,84102,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,C_7__3,Child,500-1k,795.0399780273438,486.636962890625,470.3246154785156,0.6120911857766832,0.5915735415538309,-0.020517644222852294,308.40301513671875,324.7153625488281,16.312347412109375,22,24479,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_5.feather,A_12__2,Adult,1.5k-2k,1700.93994140625,384.1616516113281,349.7123107910156,0.22585256672479745,0.20559944668116348,-0.02025312004363397,1316.7783203125,1351.2276611328125,34.4493408203125,18,50677,8239,0.16257868461037553,1,1000028,2.9539644670590928,188.25482781236457,197.36298475728515,1.0,455,2615,8239,0.055225148683092605,0.3173928874863454,1.0
M6,batch_2.feather,C_5_4,Child,<500,392.1300048828125,764.1729736328125,795.0065307617188,0.5131429904131001,0.4932412372853106,-0.019901753127789468,372.04296875,402.87652587890625,30.83355712890625,17,29404,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,C_3__5,Child,1k-1.5k,1122.3900146484375,755.9112548828125,733.6547241210938,0.673483588607641,0.6536540013240353,-0.019829587283605732,366.478759765625,388.73529052734375,22.25653076171875,34,32542,488,0.014996005162559155,1,1000026;1000027,241.05740338542444,278.1664695865373,280.52797137439137,0.0,0,0,488,0.0,0.0,1.0
M6,batch_3.feather,C_8__8,Child,500-1k,868.739990234375,1063.6871337890625,1089.686279296875,0.8167251089516826,0.7972386243083958,-0.01948648464328684,194.9471435546875,220.9462890625,25.9991455078125,29,44288,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_1__4,Child,1k-1.5k,1186.1700439453125,1589.8778076171875,1630.30078125,0.7460762319357563,0.7275774247227194,-0.018498807213036983,403.707763671875,444.1307373046875,40.4229736328125,15,87324,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,C_6__4,Child,500-1k,892.0700073242188,540.2724609375,524.2538452148438,0.6056390826971727,0.5876824026259478,-0.017956680071224862,351.79754638671875,367.816162109375,16.01861572265625,15,19305,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,C_1_6,Child,500-1k,644.0700073242188,1538.591064453125,1593.0374755859375,0.41861026116978406,0.40430311100328786,-0.014307150166496196,894.5210571289062,948.9674682617188,54.4464111328125,3,35798,496,0.013855522654896922,1,1000026;1000027,241.99324705158543,279.04832243948823,281.26403144102665,0.0,0,0,496,0.0,0.0,1.0
CY02C,batch_3.feather,C_4__1,Child,500-1k,837.5499877929688,764.595458984375,753.0418090820312,0.9128953138655801,0.8991007343530321,-0.013794579512548033,72.95452880859375,84.5081787109375,11.55364990234375,37,30071,378,0.012570250407369227,2,1000003;1000026;1000027,261.89162123008697,291.3517888285702,292.62026352819805,0.0,0,0,378,0.0,0.0,1.0
CY02C,batch_1.feather,A_12_1,Adult,1k-1.5k,1388.8299560546875,380.844970703125,362.84808349609375,0.2742200145113579,0.26126170588000047,-0.01295830863135744,1007.9849853515625,1025.98193359375,17.9969482421875,35,39876,8440,0.2116561340154479,1,1000028,1.2586365477001042,188.3055327174843,196.62020247278272,1.0,439,2686,8440,0.052014218009478676,0.3182464454976303,1.0
CY02C,batch_5.feather,A_12__3,Adult,>2k,2928.570068359375,344.71343994140625,308.4763488769531,0.11770708294321926,0.10533343634484586,-0.012373646598373395,2583.856689453125,2620.09375,36.237060546875,19,52616,7860,0.14938421772844762,1,1000028,3.141887626172932,188.23879812742098,198.4866707808594,1.0,455,2499,7860,0.05788804071246819,0.31793893129770995,1.0
CY02C,batch_4.feather,C_7__6,Child,500-1k,718.6500244140625,734.1942749023438,694.7393188476562,0.9788281507774644,0.9667283034104098,-0.012099847367054606,15.54425048828125,23.91070556640625,8.366455078125,25,26976,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,C_8__8,Child,1k-1.5k,1090.2099609375,1212.5164794921875,1227.822021484375,0.899130015448606,0.8879218175444443,-0.01120819790416172,122.3065185546875,137.612060546875,15.3055419921875,27,35329,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,C_2_2,Child,1k-1.5k,1425.9100341796875,867.9467163085938,851.9767456054688,0.6086966887836758,0.5974968442490853,-0.011199844534590442,557.9633178710938,573.9332885742188,15.969970703125,6,54105,5188,0.09588762591257739,2,1000003;1000026;1000027,181.81777647800374,257.7483663017427,261.218046031965,0.0,0,0,5188,0.0,0.0,1.0
M6,batch_4.feather,A_8_1,Adult,500-1k,531.5499877929688,1314.341552734375,1350.6708984375,0.4044230258771965,0.3935451547878044,-0.010877871089392088,782.7915649414062,819.1209106445312,36.329345703125,28,34675,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,C_5__3,Child,500-1k,811.8300170898438,618.3675537109375,610.3651123046875,0.7616958485072916,0.7518385615903378,-0.009857286916953756,193.46246337890625,201.46490478515625,8.00244140625,7,20173,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,C_3_1,Child,1k-1.5k,1241.9200439453125,756.5972900390625,745.5772705078125,0.6092157814246365,0.6003424086298456,-0.008873372794790946,485.32275390625,496.3427734375,11.02001953125,11,44366,2855,0.06435107965559211,2,1000003;1000026;1000027,181.58310792132409,270.6757664511,275.1012743224732,0.0,0,0,2855,0.0,0.0,1.0
M6,batch_4.feather,A_8_3,Adult,<500,285.20001220703125,1199.6982421875,1243.491943359375,0.23772645668547837,0.22935412949805264,-0.008372327187425727,914.4982299804688,958.2919311523438,43.793701171875,30,31330,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,C_8_7,Child,500-1k,553.7100219726562,1066.616455078125,1083.7332763671875,0.5191275826811611,0.5109283197695682,-0.008199262911592897,512.9064331054688,530.0232543945312,17.1168212890625,13,37551,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,C_5_3,Child,500-1k,815.989990234375,626.4398803710938,619.986328125,0.7677053491687598,0.7597964871443125,-0.007908862024447294,189.55010986328125,196.003662109375,6.45355224609375,26,19780,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_3.feather,C_5__8,Child,500-1k,953.3300170898438,1215.1156005859375,1226.3798828125,0.7845591124253043,0.7773529478513123,-0.0072061645739920355,261.78558349609375,273.04986572265625,11.2642822265625,13,65293,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_5_5,Child,<500,406.3299865722656,775.1779174804688,785.918212890625,0.524176421192369,0.5170130681636385,-0.007163353028730501,368.8479309082031,379.5882263183594,10.74029541015625,18,40372,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,A_11_3,Adult,>2k,2250.860107421875,826.9924926757812,812.1476440429688,0.36741176848303325,0.3608165791223689,-0.006595189360664333,1423.86767578125,1438.71240234375,14.8447265625,31,49055,5637,0.11491183365610029,1,1000028,53.03446969062332,202.12629457753238,212.3512090804639,0.0,85,1381,5637,0.01507894270001774,0.24498846904381763,1.0
M6,batch_1.feather,C_6__5,Child,<500,393.6099853515625,831.4046020507812,842.1625366210938,0.47342772024675567,0.46738007004063126,-0.006047650206124411,437.79461669921875,448.55255126953125,10.7579345703125,12,36939,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,A_11_2,Adult,>2k,2225.52001953125,844.2304077148438,832.155517578125,0.37934073848172334,0.3739150896307811,-0.005425648850942266,1381.28955078125,1393.364501953125,12.074951171875,30,49854,5947,0.11928832189994784,1,1000028,47.11245407712252,199.52751392615173,209.93796583497686,0.0,148,1533,5947,0.024886497393643854,0.2577770304355137,1.0
CY02C,batch_1.feather,A_12_0,Adult,1k-1.5k,1345.6800537109375,371.1903381347656,365.93841552734375,0.27583847818145646,0.271935676328268,-0.0039028018531884756,974.48974609375,979.7416381835938,5.25189208984375,5,39744,8488,0.21356682769726248,1,1000028,2.4740914570410846,188.09894452080513,196.60333368262235,1.0,450,2720,8488,0.053016022620169655,0.32045240339302544,1.0
M6,batch_3.feather,C_1__6,Child,>2k,2151.800048828125,1537.3052978515625,1529.435546875,0.7144275782913856,0.7107702909979642,-0.0036572872934214073,614.4947509765625,622.364501953125,7.8697509765625,18,105185,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_7__6,Child,<500,423.1700134277344,924.437255859375,924.2391967773438,0.4577595837311287,0.45785767894637264,9.809521524395404e-05,501.2672424316406,501.0691833496094,-0.19805908203125,21,45598,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_5_3,Child,<500,394.1099853515625,750.1898803710938,750.00439453125,0.5253469763636501,0.5254769015025302,0.00012992513888010482,356.07989501953125,355.8944091796875,-0.18548583984375,15,26036,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_3.feather,A_10__7,Adult,>2k,8996.83984375,2121.86181640625,2130.845703125,0.23584523602254437,0.23684379628089897,0.0009985602583545972,6874.97802734375,6865.994140625,-8.98388671875,36,47629,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_1__5,Child,1k-1.5k,1184.1700439453125,1553.539306640625,1551.462646484375,0.7622401563214792,0.7632604282343826,0.0010202719129033255,369.3692626953125,367.2926025390625,-2.07666015625,16,97029,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_2__7,Child,>2k,2046.06005859375,1440.1097412109375,1445.34912109375,0.7038452928897503,0.7064060094536685,0.0025607165639182083,605.9503173828125,600.7109375,-5.2393798828125,24,108177,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_7_5,Child,<500,436.6300048828125,936.257568359375,929.9362182617188,0.46635671597072265,0.46952683023679,0.0031701142660673365,499.6275634765625,493.30621337890625,-6.32135009765625,35,38102,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_2_6,Child,1k-1.5k,1174.43994140625,1388.6092529296875,1383.3658447265625,0.8457670427648504,0.8489727759892691,0.0032057332244187497,214.1693115234375,208.9259033203125,-5.243408203125,37,103257,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_2_7,Child,>2k,2039.6500244140625,1362.5042724609375,1372.313720703125,0.6680088525737885,0.6728182307145337,0.004809378140745224,677.145751953125,667.3363037109375,-9.8094482421875,38,108361,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_6__4,Child,<500,403.57000732421875,813.7664184570312,803.4585571289062,0.4959285590691012,0.5022910064787204,0.006362447409619165,410.1964111328125,399.8885498046875,-10.307861328125,11,29683,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,C_4_4,Child,1k-1.5k,1085.18994140625,652.4354248046875,659.7808837890625,0.6012177222719417,0.6079865455941118,0.006768823322170103,432.7545166015625,425.4090576171875,-7.345458984375,20,29813,332,0.01113608157515178,1,1000026;1000027,266.2329908907911,287.4361042030978,288.5063358247878,0.0,0,0,332,0.0,0.0,1.0
CY02C,batch_2.feather,A_9_8,Adult,1k-1.5k,1268.6600341796875,1149.2135009765625,1390.0426025390625,0.9058482729927259,0.9126770876391438,0.0068288146464179356,119.446533203125,121.382568359375,1.93603515625,18,38698,142,0.0036694402811514805,1,1000028,276.590580421658,291.169790506604,292.2357563778075,0.0,0,0,142,0.0,0.0,1.0
CY02C,batch_4.feather,C_4__5,Child,1k-1.5k,1138.3599853515625,647.2134399414062,657.5072021484375,0.5685490075808715,0.5775916323564184,0.009042624775546959,491.14654541015625,480.852783203125,-10.29376220703125,3,26526,8,0.00030159089195506294,1,1000026;1000027,295.34380235266315,297.85183383481194,298.0350149043798,0.0,0,0,8,0.0,0.0,1.0
CY02C,batch_0.feather,C_3_3,Child,1k-1.5k,1128.43994140625,744.0548095703125,754.7147827148438,0.6593658929185715,0.6688125393490824,0.009446646430510852,384.3851318359375,373.72515869140625,-10.65997314453125,13,42492,2601,0.061211522168878846,1,1000026;1000027,212.3181064030741,265.90850932618787,269.3478295652062,0.0,0,0,2601,0.0,0.0,1.0
M6,batch_3.feather,C_0__1,Child,1.5k-2k,1528.6800537109375,1746.106689453125,1725.92822265625,0.8754791805933205,0.8857147323069193,0.0102355517135988,217.4266357421875,197.2481689453125,-20.178466796875,16,73703,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_5__5,Child,<500,379.7799987792969,803.4061279296875,786.2892456054688,0.47271235005134843,0.4830029164227646,0.010290566371416177,423.6261291503906,406.5092468261719,-17.11688232421875,4,42076,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_7_7,Child,500-1k,556.27001953125,1011.494384765625,992.058837890625,0.5499486975996849,0.5607228102659966,0.010774112666311675,455.224365234375,435.788818359375,-19.435546875,37,54048,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_5_2,Child,<500,447.20001220703125,730.311767578125,715.6878051757812,0.6123412384412826,0.6248534751785993,0.012512236737316718,283.11175537109375,268.48779296875,-14.62396240234375,14,25129,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,C_5_2,Child,500-1k,729.5900268554688,838.8997802734375,644.150146484375,0.8696986743966729,0.8828933000368173,0.013194625640144397,109.30975341796875,85.43988037109375,-23.869873046875,25,18070,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_7__7,Child,500-1k,548.47998046875,994.4935302734375,970.1336059570312,0.5515168915356791,0.5653654064768509,0.013848514941171786,446.0135498046875,421.65362548828125,-24.35992431640625,22,48970,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
