vehicle,group,file,sample_index,sample_info,n_nodes,bbox_x,bbox_y,bbox_z,bbox_diag,hic_rel_x,hic_rel_y,hic_rel_z,hic_center_dist_norm,hic_value,age_group,age_label
CY02C,hard,batch_2.feather,20,C_1__4,45423,401.5134792327881,557.2521057128906,405.59246826171875,797.6516994513975,0.2594982127491058,0.465935967153151,0.7354230035903225,0.17190785996665886,2205.47,0,Child
CY02C,hard,batch_2.feather,21,A_10_8,40044,585.3320922851562,398.094970703125,456.2046203613281,842.1495826734489,0.5085287392167682,0.7519014507994324,0.6538941446636107,0.14548020929454158,1229.05,1,Adult
CY02C,hard,batch_2.feather,22,A_11_8,34202,561.4219970703125,391.6820983886719,485.31500244140625,839.1306075857759,0.5271013611278081,0.7603497846531444,0.6043434056339234,0.13688912636096875,453.99,1,Adult
CY02C,hard,batch_2.feather,23,A_12_9,27415,532.7236938476562,383.4979248046875,522.6392822265625,839.0572159528155,0.5587129315459884,0.7714657906639742,0.572232441204795,0.13714485585476913,1471.33,1,Adult
CY02C,hard,batch_2.feather,24,A_13_7,20456,563.143798828125,445.4171447753906,487.63232421875,867.9358585986715,0.5161122101045199,0.6555805245454025,0.6020677780647177,0.09885617336679892,3857.76,1,Adult
CY02C,hard,batch_2.feather,25,A_9__7,46890,592.88525390625,475.14044189453125,336.01973724365234,830.7711042402125,0.4946660638066371,0.3716273752760848,0.8904687608116837,0.1742051084136473,1411.71,1,Adult
CY02C,hard,batch_2.feather,26,A_9__8,41988,596.0735473632812,397.6720886230469,412.0947570800781,826.6007819672994,0.49904358037181956,0.24836237566349822,0.6884247419450392,0.15323363038307436,1277.7,1,Adult
CY02C,hard,batch_2.feather,27,A_10__7,47745,594.0840454101562,469.013427734375,394.8459167480469,853.7053041762421,0.49544451398990136,0.36115472085489825,0.7562183873731434,0.14096676307827932,1740.1,1,Adult
CY02C,hard,batch_2.feather,28,A_10__8,43376,585.3308715820312,396.77984619140625,456.2046203613281,841.5278552785285,0.5085297997496244,0.24892087038572652,0.6538941446636107,0.14494883939483305,1182.18,1,Adult
CY02C,hard,batch_2.feather,29,A_11__8,37609,561.424072265625,391.75225830078125,486.2275390625,839.6928251127639,0.5270994127997477,0.2396072957524205,0.6050859615418528,0.13707474735867453,512.61,1,Adult
CY02C,hard,batch_2.feather,30,A_12__9,30187,532.7257690429688,382.6819152832031,522.6392822265625,838.6858843533373,0.5587107551195343,0.2290215228811673,0.572232441204795,0.13676527514754475,1383.75,1,Adult
CY02C,hard,batch_2.feather,31,C_2__1,56169,492.084285736084,598.5159454345703,360.9974060058594,854.8025551849905,0.4067139057623546,0.4989255013786726,0.8181924587337156,0.14471322591115443,1897.98,0,Child
CY02C,hard,batch_2.feather,32,C_0_0,62149,334.56896209716797,597.8114013671875,434.2550048828125,811.1055857711425,0.14606512818648384,0.49999999999163613,0.6826403820367638,0.17571416816805563,1656.34,0,Child
CY02C,hard,batch_2.feather,33,A_13__7,21116,563.1461181640625,445.4171447753906,487.63232421875,867.9373634578095,0.5161100844792904,0.3444194754321466,0.6020677780647177,0.09885586068007118,5657.19,1,Adult
CY02C,hard,batch_2.feather,34,A_15_7,12804,530.5328369140625,467.5083312988281,421.6505126953125,823.2972037691601,0.4586531404325527,0.6346617318800153,0.6003768382396816,0.09591634610525869,2166.74,1,Adult
CY02C,hard,batch_2.feather,35,A_15__7,12804,530.532958984375,467.5083312988281,421.6597900390625,823.3020338480391,0.45865303490106546,0.3653382680985947,0.6003856307343174,0.09591882385442994,2222.8,1,Adult
CY02C,hard,batch_3.feather,0,C_0_1,59091,408.4799690246582,598.3612365722656,373.9787902832031,815.3233653639301,0.2941715857201179,0.501213208410349,0.7634266622843311,0.15885438195573776,2002.12,0,Child
CY02C,hard,batch_3.feather,1,C_0__1,59437,408.4799690246582,597.7332458496094,373.9787902832031,814.8625981538135,0.2941715857201179,0.4993108271353923,0.768774559148835,0.16081733649052554,1980.91,0,Child
CY02C,hard,batch_3.feather,2,C_1_5,36844,471.2987003326416,547.6795501708984,380.9605712890625,816.8269776932711,0.36671811271082827,0.5436544010613545,0.7621459426125446,0.14737284441627885,1585.34,0,Child
CY02C,hard,batch_3.feather,3,C_1_6,35798,455.25499534606934,499.0157470703125,440.82830810546875,806.5999155955956,0.34451261801993427,0.5982698608004452,0.6793983050939744,0.14495112393939555,644.07,0,Child
CY02C,hard,batch_3.feather,4,C_2_7,31597,496.26509857177734,448.2250671386719,430.958740234375,795.5565314019628,0.39617343104688807,0.6679451060039213,0.6893144826480779,0.15383489199281405,579.2,0,Child
CY02C,hard,batch_3.feather,5,C_3_7,30269,541.8285140991211,462.22650146484375,397.1679992675781,815.4593165753283,0.44686774624400977,0.6444179736109281,0.7411105251603323,0.1474375810494709,1349.14,0,Child
CY02C,hard,batch_3.feather,6,C_3_8,33755,532.0817413330078,381.0789489746094,518.1138305664062,834.7299480884542,0.438135059046969,0.7854978639912813,0.5751944337689352,0.14394964278132863,961.17,0,Child
CY02C,hard,batch_3.feather,7,C_2__2,55110,493.4056053161621,594.8306579589844,362.8127136230469,853.7597250818555,0.40114327450456433,0.4980948788077366,0.8122669063799973,0.14448251441089452,1432.19,0,Child
CY02C,hard,batch_3.feather,8,C_4_7,29205,571.7150421142578,469.3364562988281,384.03564453125,833.4375650649436,0.4779770735503325,0.6282740532105195,0.7806889148626028,0.1489104062057508,1526.52,0,Child
CY02C,hard,batch_3.feather,9,C_4_8,32085,559.3802185058594,383.73284912109375,491.4635925292969,837.6715293789433,0.47118980154447104,0.7708630669144927,0.6058290942302652,0.1400763924479883,402.03,0,Child
CY02C,hard,batch_3.feather,10,C_5_8,30062,586.5308532714844,389.752197265625,457.8716125488281,839.9831133367042,0.48893560754282966,0.7623411685289159,0.6232477021782113,0.1392493663962176,484.07,0,Child
CY02C,hard,batch_3.feather,11,C_6_8,26615,593.8597106933594,384.7559814453125,419.01605224609375,822.3630422645751,0.4960276696322539,0.7504539295047442,0.6243718404625009,0.13324787090077495,793.84,0,Child
CY02C,hard,batch_3.feather,12,C_7_8,27806,594.5508117675781,397.1834716796875,381.8509216308594,810.5896028813545,0.4978800231368073,0.7533825056430005,0.6193169337581991,0.1362951034142234,966.51,0,Child
CY02C,hard,batch_3.feather,13,C_8_7,37551,592.850830078125,486.6203918457031,329.85350799560547,834.9100845129338,0.4954600820155301,0.6149398670113033,0.8672736890611802,0.15985200966195823,553.71,0,Child
CY02C,hard,batch_3.feather,14,C_8_8,33240,596.6577758789062,398.2242736816406,387.04644775390625,815.1000100508836,0.4972653516959684,0.7520942005156677,0.6506446100035179,0.14244313347301027,983.52,0,Child
CY02C,hard,batch_3.feather,15,C_1__5,36327,472.39812660217285,547.6795501708984,377.4620056152344,815.8372664788704,0.3658646386940733,0.45634559892038656,0.7599413550563001,0.14613472258217503,1521.96,0,Child
CY02C,hard,batch_3.feather,16,C_1__6,32448,455.25499534606934,499.5216064453125,440.82830810546875,806.9129713422541,0.34451261801993427,0.4013233120182918,0.6793983050939744,0.14502663719972897,646.36,0,Child
CY02C,hard,batch_3.feather,17,C_2__7,26913,496.3429183959961,448.2250671386719,430.16412353515625,795.1749346087881,0.3961113164369663,0.3320548939737685,0.6887405716992553,0.153596732005211,581.69,0,Child
CY02C,hard,batch_3.feather,18,C_2__3,50524,488.0019474029541,590.0171864032745,369.9347839355469,850.3634077767879,0.3921569591494415,0.4950646971203689,0.8043288318902246,0.1461837799587135,1337.53,0,Child
CY02C,hard,batch_3.feather,19,C_3__7,26557,541.8285140991211,462.22650146484375,388.0425109863281,811.0539240271668,0.44686774624400977,0.3555820263674374,0.73502229306761,0.1437978470113034,1311.05,0,Child
CY02C,hard,batch_3.feather,20,C_3__8,27207,532.0817413330078,381.0789489746094,518.1138305664062,834.7299480884542,0.438135059046969,0.2145021359824774,0.5751944337689352,0.14394964278132863,799.87,0,Child
CY02C,hard,batch_3.feather,21,C_4__7,27584,571.7150421142578,469.3364562988281,384.03564453125,833.4375650649436,0.4779770735503325,0.3717259467681737,0.7806889148626028,0.1489104062057508,1510.44,0,Child
CY02C,hard,batch_3.feather,22,C_4__8,27929,559.3802185058594,382.3788757324219,491.4635925292969,837.0521466694036,0.47118980154447104,0.22994828883615462,0.6058290942302652,0.13946412800338998,397.19,0,Child
CY02C,hard,batch_3.feather,23,C_5__8,28833,586.5308532714844,381.8237609863281,457.8716125488281,836.3338088772833,0.48893560754282966,0.2425937336013598,0.6232477021782113,0.1357329783071886,489.05,0,Child
CY02C,hard,batch_3.feather,24,C_6__8,26763,593.8597106933594,386.4358825683594,419.01605224609375,823.1503503984485,0.4960276696322539,0.24846125215157647,0.6243718404625009,0.1340186597020675,792.01,0,Child
CY02C,hard,batch_3.feather,25,C_7__8,28308,594.5508117675781,396.47589111328125,381.8509216308594,810.2431279300636,0.4978800231368073,0.2470576263807865,0.6193169337581991,0.13595574877439112,964.09,0,Child
CY02C,hard,batch_3.feather,26,C_8__7,41750,593.6019287109375,486.6203918457031,329.78624725341797,835.4170362201761,0.49483316459459636,0.3850601329681468,0.8672466191931805,0.1597281673737731,627.88,0,Child
CY02C,hard,batch_3.feather,27,C_8__8,35329,596.6577758789062,398.2242736816406,387.04644775390625,815.1000100508836,0.4972653516959684,0.24790579945922087,0.6506446100035179,0.14244313347301027,1090.21,0,Child
CY02C,hard,batch_3.feather,28,C_2__4,44601,472.41176414489746,580.2873840332031,375.0105285644531,836.9822097898992,0.38458775697822867,0.4849655193221325,0.7930915057918799,0.14695900095664868,1351.86,0,Child
CY02C,hard,batch_3.feather,29,C_2__5,36488,469.85238218307495,546.1436614990234,376.6379699707031,812.9516101603604,0.36185605623847217,0.45639605486089074,0.7531608882971704,0.1448771465104696,1531.61,0,Child
CY02C,hard,batch_3.feather,30,C_3__1,45340,563.5365796089172,598.5246276855469,350.85614013671875,893.814990686035,0.4716138748626973,0.4992867542506226,0.8484254283582264,0.13793695040716863,1251.21,0,Child
CY02C,hard,batch_3.feather,31,C_3__2,45097,559.5746691226959,598.0317230224609,352.9760437011719,891.8283688535141,0.4689107360922723,0.49986682436492186,0.8434581027657646,0.13732951643830688,1167.48,0,Child
CY02C,hard,batch_3.feather,32,C_3__3,43331,555.2469100952148,591.3165364265442,357.205810546875,886.312793831962,0.4638016262207403,0.4999519962591556,0.8357218400233534,0.13719134192188787,1128.92,0,Child
CY02C,hard,batch_3.feather,33,C_3__4,39173,541.4032793045044,589.6525573730469,360.7902526855469,878.0531052795989,0.4573878641295782,0.4933425491985239,0.8247429505264169,0.13607189219687754,1125.54,0,Child
CY02C,hard,batch_3.feather,34,C_3__5,32542,526.9857406616211,561.9414825439453,352.077880859375,847.0248136004002,0.44116421281985424,0.46706293142830335,0.828443469307194,0.14302357447806852,1122.39,0,Child
CY02C,hard,batch_3.feather,35,C_3__6,30267,512.6497459411621,505.0863952636719,362.16925048828125,805.6603469783229,0.41587959970779986,0.4106516285572614,0.7443246793028002,0.13440864398939822,1298.15,0,Child
CY02C,hard,batch_3.feather,36,C_1_0,60466,405.8612251281738,598.2579956054688,380.9621276855469,817.1707937139666,0.2873967578107994,0.4999999999916424,0.7729202449745113,0.1653434620716171,2092.47,0,Child
CY02C,hard,batch_3.feather,37,C_4__1,30071,580.8040390014648,597.3144226074219,336.7998046875,898.6389484174337,0.4907594895071629,0.4998308621999447,0.8650224133724834,0.1369366530382365,837.55,0,Child
CY02C,hard,batch_4.feather,0,C_4__2,29613,578.9822006225586,598.0885009765625,337.8712158203125,898.3803215331625,0.4884708305952837,0.49937662527144705,0.859907740339693,0.13556186378458088,818.74,0,Child
CY02C,hard,batch_4.feather,1,C_4__3,30772,581.5965194702148,593.6652977466583,336.3897705078125,896.5774227085998,0.487858306070401,0.5003096536289943,0.8504581223063901,0.13172534766057759,907.67,0,Child
CY02C,hard,batch_4.feather,2,C_4__4,30275,579.3469390869141,592.0260162353516,344.1804504394531,896.9937916137336,0.4876329514699577,0.49506852195960405,0.8418076866392143,0.13143642232671338,1087.25,0,Child
CY02C,hard,batch_4.feather,3,C_4__5,26526,569.2512435913086,568.0149230957031,331.7845458984375,869.924661155609,0.4798613681981588,0.4741360380856157,0.846779235575636,0.13398318207750343,1138.36,0,Child
CY02C,hard,batch_4.feather,4,C_4__6,27406,560.1067123413086,517.5197143554688,337.0677795410156,833.7630790344857,0.46610511217369477,0.42266527011724675,0.7921778043604941,0.12951790191422263,1096.62,0,Child
CY02C,hard,batch_4.feather,5,C_5__1,19253,588.3504333496094,598.2472839355469,272.0116271972656,882.0693682978886,0.49589866355241696,0.49994896284072915,0.8516664970381742,0.10848104996122268,632.77,0,Child
CY02C,hard,batch_4.feather,6,C_5__2,18649,589.3349304199219,598.6555328369141,277.85736083984375,884.82134930289,0.49615158812428695,0.49902719586506716,0.8491240714787381,0.1096661490059587,738.07,0,Child
CY02C,hard,batch_4.feather,7,C_5__3,20173,588.3965148925781,594.7384190559387,274.54302978515625,880.5101481768978,0.49576097021565013,0.5005164994537861,0.83744749850944,0.10525482033466566,811.83,0,Child
CY02C,hard,batch_4.feather,8,C_5__4,22961,589.1652526855469,593.7601699829102,322.0911560058594,896.3311593419864,0.49383904611705814,0.4964141945830073,0.8494219644974141,0.1256504018311673,910.07,0,Child
CY02C,hard,batch_4.feather,9,C_2_0,56217,490.09463119506836,597.5811767578125,361.4468078613281,853.1938849139895,0.4083650566176588,0.4999999999916329,0.8218231528284927,0.14614539838594715,1877.44,0,Child
CY02C,hard,batch_4.feather,10,C_5__5,23915,585.4432067871094,572.1175994873047,321.7723617553711,879.5451942941417,0.4925148345111036,0.477187851936831,0.8566414070968328,0.13140907168878974,988.07,0,Child
CY02C,hard,batch_4.feather,11,C_5__6,25872,579.2664489746094,527.7983703613281,344.4575500488281,856.0208773443369,0.4827030730995927,0.4331865058148686,0.8415849549488406,0.1439688273680613,1102.09,0,Child
CY02C,hard,batch_4.feather,12,C_6__1,15628,592.7041931152344,598.3877105712891,142.83080291748047,854.2638649510945,0.49739595506893874,0.5000025372254223,0.7437635046828734,0.04079668088659206,573.47,0,Child
CY02C,hard,batch_4.feather,13,C_6__2,15364,593.7778625488281,598.2336730957031,216.07000160217285,870.1390252545823,0.4965501176798854,0.4996729824007487,0.823831992835572,0.08044764078803826,641.81,0,Child
CY02C,hard,batch_4.feather,14,C_6__3,16266,593.4819641113281,596.4372315406799,223.9310851097107,870.6913022258594,0.4962752480129872,0.5011629315429709,0.8192440545341814,0.08214874788093857,724.92,0,Child
CY02C,hard,batch_4.feather,15,C_6__4,19305,592.7234802246094,595.0631866455078,278.59463119506836,884.8933769901296,0.49606643845743437,0.49695250232246974,0.842233848677356,0.10779858597108319,892.07,0,Child
CY02C,hard,batch_4.feather,16,C_6__5,24160,593.6358337402344,576.7345275878906,321.8431091308594,888.0367139412136,0.49622475414487327,0.4811392603442465,0.8615356212494213,0.13162358336694116,970.43,0,Child
CY02C,hard,batch_4.feather,17,C_6__6,24921,586.9862365722656,531.5370178222656,336.0583801269531,860.2439642881611,0.4892379051681554,0.43636144419085465,0.8900442454989034,0.1575358421074464,825.82,0,Child
CY02C,hard,batch_4.feather,18,C_6__7,26134,585.5144348144531,476.2627258300781,371.4513854980469,841.2071499812655,0.4911371392708738,0.37877309733677145,0.8012824055285399,0.14982531854690487,1512.94,0,Child
CY02C,hard,batch_4.feather,19,C_7__1,24777,595.6687316894531,597.4146423339844,152.13006591796875,857.2450348317975,0.4967731630733608,0.49912227077482496,0.7783205047915686,0.04944650003208169,619.86,0,Child
CY02C,hard,batch_4.feather,20,C_3_0,45187,559.4966666698456,596.7644653320312,351.6491394042969,890.4052247945741,0.4714568033030004,0.4999999999916215,0.8504846938954291,0.13957463002587023,1294.0,0,Child
CY02C,hard,batch_4.feather,21,C_7__2,24538,595.2138061523438,597.4675903320312,153.87340545654297,857.2770972318795,0.4972296034476818,0.49937020559882445,0.7722875722252823,0.048912937793777506,663.17,0,Child
CY02C,hard,batch_4.feather,22,C_7__3,24479,594.9310913085938,593.5453872680664,244.15509033203125,875.1290409350357,0.4961552774614057,0.5032615256244357,0.8477667597847582,0.09708498003891393,795.04,0,Child
CY02C,hard,batch_4.feather,23,C_7__4,25793,594.4396057128906,595.5141143798828,308.9902877807617,896.3651617552921,0.49645589360657355,0.49707995207583494,0.8698313467813225,0.1275227388680409,896.67,0,Child
CY02C,hard,batch_4.feather,24,C_7__5,29576,594.9393920898438,578.4115600585938,335.36327362060547,894.9756076917281,0.4976563333624825,0.4835870522287326,0.8703771751668813,0.13920040666483421,976.31,0,Child
CY02C,hard,batch_4.feather,25,C_7__6,26976,590.6845092773438,536.2171630859375,335.1045455932617,865.2930670965841,0.49354491501601744,0.44344787738624747,0.8936365123623473,0.15648313889954577,718.65,0,Child
CY02C,hard,batch_4.feather,26,C_7__7,25983,592.288818359375,483.1170349121094,350.4346008300781,840.840367272379,0.4946596208101512,0.3831902397143208,0.8171118887176532,0.14827434546902088,1191.68,0,Child
CY02C,hard,batch_4.feather,27,A_8__1,34964,594.87890625,599.0964813232422,192.721435546875,865.9902186250919,0.4989742118519567,0.4999831518056284,0.8707156945380852,0.08250378116328103,748.63,1,Adult
CY02C,hard,batch_4.feather,28,A_8__2,35926,594.702880859375,598.5110015869141,200.36431884765625,867.1982448035145,0.49884254010917817,0.49989443966619707,0.8614989479487749,0.08352737012000987,793.08,1,Adult
CY02C,hard,batch_4.feather,29,A_8__3,38596,593.9587707519531,594.8169724941254,272.5890426635742,883.6849202631513,0.49959290731688627,0.5015263854931964,0.8839429008062825,0.11843909829931709,846.95,1,Adult
CY02C,hard,batch_4.feather,30,A_8__4,40056,596.1477966308594,595.5647888183594,322.0054016113281,902.0959437748062,0.4972392442013221,0.49915126293603107,0.8882302025232822,0.1385928828697274,931.3,1,Adult
CY02C,hard,batch_4.feather,31,C_4_0,30473,582.7748641967773,598.94775390625,319.1815414428711,894.5623570477138,0.48852392038605563,0.499999999991652,0.8596740802569611,0.12854997944323093,826.84,0,Child
CY02C,hard,batch_4.feather,32,C_8__5,41315,595.353271484375,579.6421203613281,338.5337829589844,897.23777660587,0.4982079803341854,0.4850301781353159,0.8800652550993858,0.1437318016980416,1035.95,0,Child
CY02C,hard,batch_4.feather,33,C_8__6,37953,595.2454833984375,539.2055358886719,327.7113037109375,867.4413490370122,0.4974036570224241,0.44585757842978946,0.8913102940899011,0.151626384023046,869.68,0,Child
CY02C,hard,batch_4.feather,34,C_8__7,34158,594.571533203125,487.29827880859375,327.2767562866211,835.5148088638675,0.49601560340223466,0.3861834355207236,0.8213033595550174,0.14231805842033282,877.56,0,Child
CY02C,hard,batch_4.feather,35,A_9__1,48508,594.431396484375,598.3210296630859,223.59630584716797,872.5434359686398,0.4998318048569782,0.5004119320115936,0.8456204534921393,0.08856855848254566,975.76,1,Adult
CY02C,hard,batch_4.feather,36,A_9__2,54902,594.3106689453125,597.5685882568359,230.1020450592041,873.6362744494535,0.4985604588346485,0.4990323463159349,0.8465181213839128,0.0912750729406911,968.95,1,Adult
CY02C,hard,batch_4.feather,37,A_9__3,54839,595.9296875,593.4070796966553,285.3582706451416,888.0841724203547,0.4983616804672596,0.50364028121106,0.8632172812145484,0.11673911540909747,932.68,1,Adult
CY02C,hard,batch_5.feather,0,A_9__4,54330,596.2948608398438,596.8131790161133,325.6988830566406,904.3413592972905,0.49805126157146146,0.49798760625767935,0.888780303670973,0.14003156718639825,930.37,1,Adult
CY02C,hard,batch_5.feather,1,A_9__5,55847,596.4337158203125,580.7382965087891,339.6758728027344,899.0939021945677,0.4979564939227622,0.4858330290845502,0.8767963879887767,0.14265316666049038,1159.72,1,Adult
CY02C,hard,batch_5.feather,2,A_9__6,52261,596.0245361328125,540.7796630859375,319.00982666015625,865.7107837987334,0.49805995248039303,0.4457117691365587,0.8983241103927077,0.1506528093631913,439.04,1,Adult
CY02C,hard,batch_5.feather,3,A_10__1,55681,582.8764038085938,598.1506500244141,368.96160888671875,913.0508042128564,0.5103651985122256,0.4987913771512978,0.7584779324820934,0.10466268276672,1026.33,1,Adult
CY02C,hard,batch_5.feather,4,C_5_0,19472,588.8221130371094,597.6401977539062,236.10669136047363,871.5685036060014,0.49467331013251303,0.49999999999163375,0.8312916454611752,0.08981856487436539,676.46,0,Child
CY02C,hard,batch_5.feather,5,A_10__2,61223,584.0477905273438,596.85302734375,367.1870994567871,912.2344675996186,0.509459472358356,0.4996670872944168,0.7633394293201363,0.10617089433000777,1074.02,1,Adult
CY02C,hard,batch_5.feather,6,A_10__3,62475,584.8726806640625,597.5447800159454,359.50890731811523,910.1551906969141,0.5080637750558733,0.49919921359599495,0.7634119869546185,0.10417732437150536,1111.02,1,Adult
CY02C,hard,batch_5.feather,7,A_10__4,63042,586.87841796875,597.4845809936523,357.90298080444336,910.7736522711715,0.5068808837721585,0.4991023067344471,0.7773593768220286,0.10908451269426835,1424.51,1,Adult
CY02C,hard,batch_5.feather,8,A_10__5,64294,589.7606201171875,582.3406677246094,368.8240051269531,907.1766030298843,0.5033909538903895,0.4860279028383945,0.803259028783103,0.1236392077700264,1418.14,1,Adult
CY02C,hard,batch_5.feather,9,A_10__6,60546,596.5414428710938,540.1687622070312,357.4100570678711,880.5600113679144,0.5002813724659032,0.4452111128291472,0.8318843115545643,0.13883796538158047,794.27,1,Adult
CY02C,hard,batch_5.feather,10,A_11__1,55823,560.5896606445312,598.7218017578125,442.5087547302246,931.9563088120419,0.5325071550954956,0.49981528030581407,0.6757971374494304,0.08573125707637036,2573.7,1,Adult
CY02C,hard,batch_5.feather,11,A_11__2,60900,561.8208618164062,594.8253936767578,440.4471130371094,929.2220343478535,0.5306184017870821,0.500158006882739,0.678827635060833,0.0867615575990526,2021.13,1,Adult
CY02C,hard,batch_5.feather,12,A_11__3,62225,562.8856811523438,594.0170092582703,437.9227600097656,928.1556125289815,0.5277506666071227,0.5020889721926161,0.682732198007623,0.08785416764341908,2153.28,1,Adult
CY02C,hard,batch_5.feather,13,A_11__4,64034,567.9320678710938,595.3254776000977,433.6475830078125,930.0588606344431,0.5248289655822652,0.5010722665915375,0.6893898251775399,0.08959933210274203,2289.16,1,Adult
CY02C,hard,batch_5.feather,14,A_11__5,64736,573.185791015625,581.5040740966797,422.77913665771484,919.4732935796924,0.5197089236542065,0.48894244106742885,0.7019724758911942,0.09393797029293953,1364.54,1,Adult
CY02C,hard,batch_5.feather,15,C_6_0,15655,593.1467590332031,597.0146484375,141.9637451171875,853.4654492879265,0.4953985908605679,0.499999999991625,0.7473300273686,0.041264487474796656,544.51,0,Child
CY02C,hard,batch_5.feather,16,A_11__6,60498,581.6759033203125,537.8916320800781,407.95735931396484,891.1248349045688,0.5131969203425075,0.445935643834969,0.7220120943228182,0.10709479872448016,1637.78,1,Adult
CY02C,hard,batch_5.feather,17,A_12__1,43270,538.7809448242188,597.045166015625,466.4761333465576,929.7030814998186,0.5513106199954383,0.5000580147837097,0.62144707798944,0.06780389387503047,1335.56,1,Adult
CY02C,hard,batch_5.feather,18,A_12__2,50677,538.2996215820312,595.0472564697266,467.0834045410156,928.4474281428824,0.552062095112813,0.49967093636091536,0.6204182565890158,0.06768387231263502,1700.94,1,Adult
CY02C,hard,batch_5.feather,19,A_12__3,52616,537.2213745117188,591.1779327392578,468.35326766967773,925.9875467450886,0.5517929158987408,0.49925183456678895,0.616517210651113,0.06615300551116443,2928.57,1,Adult
CY02C,hard,batch_5.feather,20,A_12__4,57125,538.6507568359375,597.5340576171875,467.8818893432617,930.6476509548653,0.554061469495294,0.5002830439718203,0.6105815067699792,0.06379567333988334,2859.83,1,Adult
CY02C,hard,batch_5.feather,21,A_12__5,59241,545.6139526367188,584.1743469238281,469.80975341796875,927.1868513532735,0.5469442651084592,0.49006382486045463,0.6248378775819233,0.06930827663289287,2871.17,1,Adult
CY02C,hard,batch_5.feather,22,A_12__6,54904,581.25048828125,543.0492553710938,462.8803024291992,920.332982275023,0.514237555235142,0.44924386772311925,0.6433722000551061,0.07859699740138834,2847.83,1,Adult
CY02C,hard,batch_5.feather,23,A_13__1,21335,529.9175415039062,598.3437042236328,434.71358489990234,909.8371777818968,0.536653046020191,0.499185870574088,0.6044096318597454,0.05426460834995142,436.06,1,Adult
CY02C,hard,batch_5.feather,24,C_7_0,24312,593.39501953125,597.7271118164062,152.97821044921875,856.036028609264,0.4964326575097391,0.49999999999163497,0.7824620300757866,0.05053800826596248,610.27,0,Child
CY02C,hard,batch_5.feather,25,A_13__2,22564,529.8753051757812,596.8596115112305,439.7578430175781,911.2607724378006,0.537852998966867,0.49807464587987643,0.6063890448047862,0.05587482740864214,442.55,1,Adult
CY02C,hard,batch_5.feather,26,A_13__3,26209,530.647216796875,591.2539076805115,440.2604637145996,908.2934151208731,0.5404628965392547,0.49938505751707046,0.6043889528197033,0.055849756039200775,456.26,1,Adult
CY02C,hard,batch_5.feather,27,A_13__4,29501,527.97900390625,588.5704345703125,452.49517250061035,911.004317307267,0.5393240919863709,0.49486640136425725,0.610361385035501,0.05945796303170033,486.15,1,Adult
CY02C,hard,batch_5.feather,28,A_13__5,37625,535.78466796875,575.9596252441406,462.63677954673767,912.5938253851663,0.5463968679012965,0.4855904280332549,0.6061340176346908,0.06098859801661676,700.49,1,Adult
CY02C,hard,batch_5.feather,29,A_13__6,39113,575.3756713867188,534.3326721191406,471.89696502685547,916.1087890197624,0.5162921049178034,0.4481619837653411,0.6020733552039338,0.061509560427692345,2131.85,1,Adult
CY02C,hard,batch_5.feather,30,A_13__7,35104,576.1459350585938,456.8760070800781,488.21398162841797,882.628300128344,0.5185197892823614,0.3599832555223613,0.610172485156279,0.09546099803331455,7114.94,1,Adult
CY02C,hard,batch_5.feather,31,A_13__8,29895,565.77734375,408.10791015625,475.7238082885742,844.375041557655,0.5138377180778975,0.27395589879743404,0.6292338185773829,0.13161902123730024,6175.9,1,Adult
CY02C,hard,batch_5.feather,32,A_14__5,18336,507.637939453125,566.2828979492188,446.4515380859375,881.8682293524805,0.5042295885265109,0.4756833357697904,0.6023618261378734,0.054177470034297966,481.25,1,Adult
CY02C,hard,batch_5.feather,33,A_14__6,21000,562.931640625,512.9736022949219,459.7102355957031,889.5883595122183,0.5005894001389105,0.4246843632828609,0.6000748470456374,0.0675336881485168,733.5,1,Adult
CY02C,hard,batch_5.feather,34,A_14__8,19874,553.54541015625,412.3570251464844,485.6609115600586,843.9889562725666,0.517128586049453,0.2894093367252399,0.6153060956824049,0.1229437344043706,804.75,1,Adult
CY02C,hard,batch_5.feather,35,A_8_0,34568,592.8743896484375,599.7404174804688,184.61754608154297,863.2915200451264,0.4999579107839426,0.49999999999166306,0.8701864614119058,0.07916551833891562,751.34,1,Adult
M6,hard,batch_0.feather,0,A_14_7,19092,557.9266357421875,457.74334716796875,434.60501861572266,842.4325640388694,0.4672496589483994,0.651630399042149,0.676950322192715,0.1248675955954154,6301.16,1,Adult
M6,hard,batch_0.feather,1,A_14_8,18969,561.4896240234375,410.96820068359375,449.62784576416016,828.4507586728442,0.47554122714803554,0.7207511558416296,0.66094398983449,0.14105564251856242,9024.88,1,Adult
M6,hard,batch_0.feather,2,A_15_9,16329,556.2728271484375,379.8769226074219,444.2213439941406,806.8943778545995,0.4741369330132297,0.7833028484248934,0.6733588366903245,0.16497195109457136,10804.87,1,Adult
M6,hard,batch_0.feather,3,C_0_0,75730,402.2181625366211,599.1316223144531,418.68807220458984,834.288830644328,0.28850379362425477,0.4998006605851835,0.7124883261939177,0.1475406477127486,1631.92,0,Child
M6,hard,batch_0.feather,4,C_1_0,73746,484.4060974121094,597.4619750976562,382.32286071777344,858.9417027511497,0.38835128464677987,0.5013341755104689,0.7775346615611157,0.1386575642639561,1236.26,0,Child
